date,unique_users,tweet_count,freq,freq_hate,freq_upd,freq_upd_hate,freq_rt,freq_rt_hate,norm,norm_hate,norm_upd,norm_upd_hate,norm_rt,norm_rt_hate,election,date_num,slope_change,date_num2,slope_change2
2016-02-23,76798,634721,199,0,174,0,10,0,3.135235796515319e-4,0,0.002265684002187557,0,1.5754953751333263e-5,0,0,254,0,64516,0
2016-02-24,77943,670299,184,0,160,0,9,0,2.745043629783127e-4,0,0.0020527821613230183,0,1.342684384133051e-5,0,0,255,0,65025,0
2016-02-25,77552,653639,178,0,139,0,6,0,2.723215719992228e-4,0,0.0017923457808953992,0,9.179378831434477e-6,0,0,256,0,65536,0
2016-02-26,77627,656194,163,0,143,0,6,0,2.484021493643648e-4,0,0.0018421425534929858,0,9.143637399915269e-6,0,0,257,0,66049,0
2016-02-27,70627,599121,153,0,123,0,7,0,2.553741230903273e-4,0,0.0017415436023050675,0,1.168378340936138e-5,0,0,258,0,66564,0
2016-02-28,70875,628765,137,1,111,1,14,0,2.1788744602514452e-4,1.59041931405215e-6,0.001566137566137566,1.4109347442680776e-5,2.2265870396730098e-5,0,0,259,0,67081,0
2016-02-29,79522,724821,280,0,221,0,7,0,3.86302273250913e-4,0,0.0027791051532909134,0,9.657556831272825e-6,0,0,260,0,67600,0
2016-03-01,77633,641744,175,0,140,0,5,0,2.7269440773891146e-4,0,0.0018033568199090594,0,7.791268792540328e-6,0,0,261,0,68121,0
2016-03-02,78466,655308,202,0,184,0,10,0,3.08251997533984e-4,0,0.002344964698085795,0,1.525999987792e-5,0,0,262,0,68644,0
2016-03-03,76699,617746,132,0,118,0,7,0,2.1368005620432993e-4,0,0.0015384815968917456,0,1.1331518132047799e-5,0,0,263,0,69169,0
2016-03-04,75887,587235,116,0,101,0,5,0,1.975359098146398e-4,0,0.0013309262456020136,0,8.514478871320681e-6,0,0,264,0,69696,0
2016-03-05,68223,512864,144,0,110,0,5,0,2.807761901790728e-4,0,0.0016123594682145317,0,9.749173270106695e-6,0,0,265,0,70225,0
2016-03-06,67352,510892,169,0,158,0,12,0,3.307939838556877e-4,0,0.002345884309300392,0,2.3488330214605042e-5,0,0,266,0,70756,0
2016-03-07,71647,504643,144,0,122,0,9,0,2.853502376927848e-4,0,0.0017027928594358453,0,1.783438985579905e-5,0,0,267,0,71289,0
2016-03-08,74191,513974,114,0,100,0,7,0,2.2180110277951804e-4,0,0.0013478723834427356,0,1.3619365960145844e-5,0,0,268,0,71824,0
2016-03-09,73530,504777,99,0,88,0,4,0,1.9612621018786513e-4,0,0.0011967904256765945,0,7.924291320721824e-6,0,0,269,0,72361,0
2016-03-10,72880,505841,118,1,88,1,6,0,2.332748828189095e-4,1.976905786600928e-6,0.001207464324917673,1.37211855104281e-5,1.1861434719605567e-5,0,0,270,0,72900,0
2016-03-11,72062,493179,106,0,92,0,8,0,2.1493210375948693e-4,0,0.0012766784158086092,0,1.6221290849772597e-5,0,0,271,0,73441,0
2016-03-12,66221,462483,167,0,117,0,6,0,3.6109435373840766e-4,0,0.0017668111324202292,0,1.297344983491285e-5,0,0,272,0,73984,0
2016-03-13,65335,469734,123,0,106,0,4,0,2.6185032380027847e-4,0,0.0016224075916430702,0,8.515457684561902e-6,0,0,273,0,74529,0
2016-03-14,70824,488922,116,0,104,0,9,0,2.372566585263089e-4,0,0.0014684287812041115,0,1.8407844196006725e-5,0,0,274,0,75076,0
2016-03-15,72138,505546,173,0,144,0,8,0,3.422042702345583e-4,0,0.001996173999833652,0,1.5824474924141422e-5,0,0,275,0,75625,0
2016-03-16,72602,513767,179,0,141,0,6,0,3.484069626893125e-4,0,0.0019420952590837718,0,1.167844567673673e-5,0,0,276,0,76176,0
2016-03-17,73711,515223,106,1,99,1,3,0,2.0573615696504232e-4,1.9409071411796446e-6,0.0013430831219221012,1.3566496181031326e-5,5.822721423538934e-6,0,0,277,0,76729,0
2016-03-18,72269,503365,121,0,100,0,7,0,2.4038222760819683e-4,0,0.0013837191603592136,0,1.3906409861631222e-5,0,0,278,0,77284,0
2016-03-19,66118,471439,119,0,104,0,8,0,2.524186586175518e-4,0,0.0015729453401494297,0,1.6969321587734574e-5,0,0,279,0,77841,0
2016-03-20,65524,481230,133,0,109,0,4,0,2.7637512208299566e-4,0,0.0016635126060680057,0,8.312033746857011e-6,0,0,280,0,78400,0
2016-03-21,71846,524251,146,1,124,1,5,0,2.784925541391433e-4,1.9074832475283786e-6,0.001725913759986638,1.3918659354730953e-5,9.537416237641893e-6,0,0,281,0,78961,0
2016-03-22,73057,544643,161,0,132,0,13,0,2.956064798409233e-4,0,0.0018068083824958594,0,2.3868846198335424e-5,0,0,282,0,79524,0
2016-03-23,73412,540848,207,1,126,1,3,0,3.8273230186669824e-4,1.8489483181966098e-6,0.001716340652754318,1.3621751212335857e-5,5.546844954589829e-6,0,0,283,0,80089,0
2016-03-24,72489,534840,154,0,99,0,7,0,2.879365791638621e-4,0,0.0013657244547448579,0,1.3088026325630096e-5,0,0,284,0,80656,0
2016-03-25,70802,526051,135,0,98,0,5,0,2.56629110105294e-4,0,0.001384141690912686,0,9.504781855751629e-6,0,0,285,0,81225,0
2016-03-26,65814,490605,127,1,113,1,4,0,2.5886405560481446e-4,2.03829965043161e-6,0.0017169599173428147,1.5194335551706323e-5,8.15319860172644e-6,0,0,286,0,81796,0
2016-03-27,66363,487041,143,0,123,0,10,0,0.00029360977823222276,0,0.0018534424302698793,0,2.0532152323931662e-5,0,0,287,0,82369,0
2016-03-28,70782,549619,143,0,123,0,5,0,2.601802339438775e-4,0,0.0017377299313384759,0,9.097210977058653e-6,0,0,288,0,82944,0
2016-03-29,72423,556874,169,0,127,0,14,0,3.0347978178187524e-4,0,0.001753586567803046,0,2.5140336952344695e-5,0,0,289,0,83521,0
2016-03-30,73048,558859,168,1,135,1,12,0,3.006124979646029e-4,1.78936010693216e-6,0.001848099879531267,1.3689628737268645e-5,2.1472321283185918e-5,0,0,290,0,84100,0
2016-03-31,73831,573604,177,1,143,1,10,0,3.0857525400799157e-4,1.7433630169943028e-6,0.0019368557922823746,1.3544446099876746e-5,1.7433630169943026e-5,0,0,291,0,84681,0
2016-04-01,73975,566471,152,0,120,0,4,0,2.68327946179063e-4,0,0.001622169651909429,0,7.0612617415542895e-6,0,0,292,0,85264,0
2016-04-02,67540,522315,149,0,103,0,2,0,2.8526846826148973e-4,0,0.001525022209061297,0,3.829106956530064e-6,0,0,293,0,85849,0
2016-04-03,66413,545218,136,0,97,0,7,0,2.494415078005495e-4,0,0.0014605574209868549,0,1.283890113679299e-5,0,0,294,0,86436,0
2016-04-04,73274,597795,146,0,109,0,8,0,2.4423088182403665e-4,0,0.0014875672134727189,0,1.3382514072549955e-5,0,0,295,0,87025,0
2016-04-05,74743,589849,147,0,114,0,4,0,2.492163248560225e-4,0,0.0015252264426100102,0,6.7813965947217e-6,0,0,296,0,87616,0
2016-04-06,73885,557128,128,0,99,0,4,0,2.2974971640269383e-4,0,0.001339920146173107,0,7.179678637584182e-6,0,0,297,0,88209,0
2016-04-07,74180,559423,150,1,111,1,8,0,2.6813341603759586e-4,1.7875561069173058e-6,0.001496360204906983,1.3480722566729577e-5,1.4300448855338447e-5,0,0,298,0,88804,0
2016-04-08,72441,534967,141,0,110,0,3,0,2.6356765931356515e-4,0,0.0015184771055065502,0,5.6078225385864925e-6,0,0,299,0,89401,0
2016-04-09,66502,502616,133,1,102,1,3,0,2.64615531538988e-4,1.989590462699158e-6,0.0015337884574900002,1.5037141740098042e-5,5.968771388097474e-6,0,0,300,0,90000,0
2016-04-10,66591,523859,84,0,65,0,4,0,1.603484907198311e-4,0,9.761078824465769e-4,0,7.635642415230052e-6,0,0,301,0,90601,0
2016-04-11,71854,553174,202,0,117,0,7,0,3.6516539099813077e-4,0,0.0016283018342750579,0,1.2654246222707502e-5,0,0,302,0,91204,0
2016-04-12,73551,561199,143,0,121,0,6,0,2.5481157307835546e-4,0,0.0016451169936506642,0,1.0691394674616312e-5,0,0,303,0,91809,0
2016-04-13,74055,567262,165,2,129,2,4,0,2.9087088505840334e-4,3.5257076976776165e-6,0.0017419485517520762,2.7006954290729865e-5,7.051415395355233e-6,0,0,304,0,92416,0
2016-04-14,75135,596825,198,0,149,0,4,0,3.3175553973107693e-4,0,0.0019830970919012445,0,6.7021321157793325e-6,0,0,305,0,93025,0
2016-04-15,72547,539502,193,0,157,0,9,0,3.5773732071428836e-4,0,0.002164114298316953,0,1.668205122501863e-5,0,0,306,0,93636,0
2016-04-16,66023,493933,140,0,116,0,3,0,2.834392518823403e-4,0,0.001756963482422792,0,6.073698254621578e-6,0,0,307,0,94249,0
2016-04-17,64987,512140,124,0,104,0,3,0,2.421212949584098e-4,0,0.0016003200640128026,0,5.857773265122818e-6,0,0,308,0,94864,0
2016-04-18,71627,555292,186,2,139,2,12,0,3.349589045042968e-4,3.601708650583837e-6,0.0019406089882306951,2.792243148533374e-5,2.1610251903503023e-5,0,0,309,0,95481,0
2016-04-19,72912,572936,191,0,151,0,10,0,3.333705684404541e-4,0,0.0020709896861970593,0,1.7453956462851e-5,0,0,310,0,96100,0
2016-04-20,74833,579585,180,0,149,0,10,0,3.105670436605502e-4,0,0.001991100183074312,0,1.7253724647808345e-5,0,0,311,0,96721,0
2016-04-21,75897,585752,185,0,155,0,7,0,3.1583332195195236e-4,0,0.002042241458819189,0,1.1950450019803603e-5,0,0,312,0,97344,0
2016-04-22,74408,562783,171,2,116,2,6,0,3.038471311322481e-4,3.5537676155818495e-6,0.0015589721535318782,2.6878830233308245e-5,1.0661302846745548e-5,0,0,313,0,97969,0
2016-04-23,66399,515317,146,0,109,0,7,0,2.8332075208075807e-4,0,0.0016415909878160816,0,1.3583871675104838e-5,0,0,314,0,98596,0
2016-04-24,66131,556052,148,0,125,0,7,0,2.661621574960615e-4,0,0.0018901876578306695,0,1.2588750692381288e-5,0,0,315,0,99225,0
2016-04-25,73035,587380,155,0,125,0,6,0,2.638836868807246e-4,0,0.0017115081810091053,0,1.0214852395382887e-5,0,0,316,0,99856,0
2016-04-26,74050,606173,199,3,153,3,8,0,3.282891187829217e-4,4.949082192707363e-6,0.002066171505739365,4.0513166779203244e-5,1.31975525138863e-5,0,0,317,0,100489,0
2016-04-27,75046,615160,207,0,141,0,7,0,3.364978217049223e-4,0,0.0018788476401140634,0,1.137915339098771e-5,0,0,318,0,101124,0
2016-04-28,74742,615489,173,2,128,2,9,0,2.810773222592118e-4,3.249448812245223e-6,0.0017125578657247599,2.6758716651949373e-5,1.4622519655103502e-5,0,0,319,0,101761,0
2016-04-29,75631,638965,195,3,141,3,8,0,3.0518103495496624e-4,4.695092845461019e-6,0.0018643148973304597,3.966627441128638e-5,1.252024758789605e-5,0,0,320,0,102400,0
2016-04-30,68088,568621,159,0,123,0,14,0,2.7962386193967513e-4,0,0.0018064857243567148,0,2.462096897582045e-5,0,0,321,0,103041,0
2016-05-01,67577,567096,160,0,131,0,5,0,2.821391792571275e-4,0,0.0019385293812983707,0,8.816849351785235e-6,0,0,322,0,103684,0
2016-05-02,74162,610546,186,0,124,0,11,0,3.046453502275013e-4,0,0.0016720153178177504,0,1.8016660497325346e-5,0,0,323,0,104329,0
2016-05-03,75064,617567,530,0,240,0,21,0,8.582064780015772e-4,0,0.0031972716615155067,0,3.400440761893042e-5,0,0,324,0,104976,0
2016-05-04,77627,638203,331,1,211,1,17,1,5.186437544166981e-4,1.5668995601712934e-6,0.0027181264250840556,1.2882115758692208e-5,2.663729252291199e-5,1.5668995601712934e-6,0,325,0,105625,0
2016-05-05,75475,621304,229,0,174,0,7,0,3.685796325148398e-4,0,0.002305399138787678,0,1.1266626321414315e-5,0,0,326,0,106276,0
2016-05-06,74744,592624,195,1,126,1,12,0,3.290450606117876e-4,1.6874105672399363e-6,0.001685754040458097,1.3379000321096008e-5,2.0248926806879235e-5,0,0,327,0,106929,0
2016-05-07,67702,546283,199,0,120,0,9,0,3.642800526467051e-4,0,0.0017724734867507607,0,1.6474977255378622e-5,0,0,328,0,107584,0
2016-05-08,68771,554318,141,0,109,0,12,0,2.5436662709852465e-4,0,0.0015849704090386935,0,2.1648223582853163e-5,0,0,329,0,108241,0
2016-05-09,72506,603624,138,1,113,1,7,0,2.2861914039203212e-4,1.6566604376234212e-6,0.0015584917110308112,1.3791962044520454e-5,1.1596623063363948e-5,0,0,330,0,108900,0
2016-05-10,75413,651968,292,2,149,2,22,0,4.478747423186414e-4,3.0676352213605576e-6,0.0019757866680811,2.6520626417195974e-5,3.3743987434966135e-5,0,0,331,0,109561,0
2016-05-11,75443,646430,135,3,109,3,6,0,2.088393174821713e-4,4.640873721826029e-6,0.0014447993849661333,3.976512068714129e-5,9.281747443652058e-6,0,0,332,0,110224,0
2016-05-12,75512,645875,198,0,166,0,11,0,3.065608670408361e-4,0,0.0021983260938658756,0,1.7031159280046448e-5,0,0,333,0,110889,0
2016-05-13,74815,619705,189,1,141,1,8,0,3.049838229480156e-4,1.6136710208889713e-6,0.0018846488003742565,1.3366303548753592e-5,1.290936816711177e-5,0,0,334,0,111556,0
2016-05-14,68313,567634,149,2,122,2,10,0,2.624930853331548e-4,3.5233971185658366e-6,0.0017858972669916415,2.9277004376912154e-5,1.761698559282918e-5,0,0,335,0,112225,0
2016-05-15,67828,599663,146,0,106,0,7,0,2.4347008236292719e-4,0,0.0015627764345108215,0,1.167322312698966e-5,0,0,336,0,112896,0
2016-05-16,73566,623529,184,1,156,1,6,0,2.950945344963907e-4,1.6037746440021234e-6,0.002120544816899111,1.3593236005763531e-5,9.622647864012741e-6,0,0,337,0,113569,0
2016-05-17,74909,639342,180,1,135,1,6,0,2.8153945775500434e-4,1.564108098638913e-6,0.001802186653139142,1.3349530763993646e-5,9.384648591833478e-6,0,0,338,0,114244,0
2016-05-18,75620,637429,151,4,125,4,8,0,2.368891280440645e-4,6.2752086899089936e-6,0.0016530018513620736,5.289605924358635e-5,1.2550417379817987e-5,0,0,339,0,114921,0
2016-05-19,73834,609382,144,0,126,0,6,0,2.3630497782999827e-4,0,0.0017065308665384512,0,9.846040742916594e-6,0,0,340,0,115600,0
2016-05-20,72820,571464,141,1,120,1,12,0,2.467347024484482e-4,1.749891506726583e-6,0.0016478989288656962,1.3732491073880802e-5,2.0998698080718995e-5,0,0,341,0,116281,0
2016-05-21,65927,511547,161,0,118,0,11,0,3.147315886907752e-4,0,0.0017898584798337555,0,2.1503400469556073e-5,0,0,342,0,116964,0
2016-05-22,64647,510276,121,1,100,1,6,0,2.3712657463803902e-4,1.9597237573391653e-6,0.0015468621900474886,1.5468621900474885e-5,1.1758342544034993e-5,0,0,343,0,117649,0
2016-05-23,71350,550021,133,0,111,0,6,0,2.4180894911285205e-4,0,0.0015557112824106517,0,1.0908674396068513e-5,0,0,344,0,118336,0
2016-05-24,72020,534842,146,0,113,0,9,0,2.7297781400862313e-4,0,0.0015690086087198,0,1.6827399493682245e-5,0,0,345,0,119025,0
2016-05-25,72497,530005,125,0,111,0,3,0,2.3584683163366382e-4,0,0.0015310978385312496,0,5.660323959207932e-6,0,0,346,0,119716,0
2016-05-26,71398,510835,181,0,139,0,6,0,3.5432184560572395e-4,0,0.001946833244628701,0,1.1745475544941126e-5,0,0,347,0,120409,0
2016-05-27,69855,486024,120,0,95,0,9,0,2.4690138758579825e-4,0,0.0013599599169708682,0,1.8517604068934866e-5,0,0,348,0,121104,0
2016-05-28,63398,427531,77,1,65,1,7,0,1.801038988985594e-4,2.339011674007265e-6,0.001025268935928578,1.577336824505505e-5,1.6373081718050855e-5,0,0,349,0,121801,0
2016-05-29,61273,419119,102,1,89,1,6,0,2.4336763544482594e-4,2.3859572102433916e-6,0.0014525157899890654,1.63204021347086e-5,1.4315743261460348e-5,0,0,350,0,122500,0
2016-05-30,64058,427045,126,2,87,2,7,0,2.950508728588322e-4,4.683347188235432e-6,0.0013581441818352117,3.12217053295451e-5,1.6391715158824013e-5,0,0,351,0,123201,0
2016-05-31,68692,484202,146,0,123,0,3,0,3.0152704862846497e-4,0,0.0017906015256507308,0,6.195761273187637e-6,0,0,352,0,123904,0
2016-06-01,70243,474501,115,0,94,0,1,0,2.4235986857772693e-4,0,0.0013382116367467221,0,2.1074771180671904e-6,0,0,353,0,124609,0
2016-06-02,71115,475961,108,0,97,0,1,0,2.2690934761461547e-4,0,0.0013639879069113408,0,2.1010124779131063e-6,0,0,354,0,125316,0
2016-06-03,71087,477056,154,2,117,2,4,0,3.2281325462838747e-4,4.192379930238798e-6,0.0016458705529843712,2.813453936725421e-5,8.384759860477596e-6,0,0,355,0,126025,0
2016-06-04,66970,436996,233,0,149,0,5,0,5.331856584499629e-4,0,0.0022248768105121697,0,1.1441752327252424e-5,0,0,356,0,126736,0
2016-06-05,64372,435054,163,0,124,0,1,0,3.74666133399532e-4,0,0.0019263033617100602,0,2.298565235579951e-6,0,0,357,0,127449,0
2016-06-06,70707,490657,172,0,122,0,1,0,3.5055038448447695e-4,0,0.0017254302968588682,0,2.038083630723703e-6,0,0,358,0,128164,0
2016-06-07,71395,498739,122,0,102,0,9,0,2.4461692388203047e-4,0,0.001428671475593529,0,1.8045510778182578e-5,0,0,359,0,128881,0
2016-06-08,72393,514395,121,0,105,0,5,0,2.3522779187200497e-4,0,0.0014504164767311757,0,9.720156688925825e-6,0,0,360,0,129600,0
2016-06-09,71862,506224,117,0,94,0,9,0,2.3112298113088278e-4,0,0.0013080626756839498,0,1.7778690856221753e-5,0,0,361,0,130321,0
2016-06-10,70743,486692,85,0,77,0,5,0,1.7464844295776385e-4,0,0.0010884469134755381,0,1.0273437821044931e-5,0,0,362,0,131044,0
2016-06-11,65762,460398,98,0,82,0,5,0,2.128593086850942e-4,0,0.0012469207140902042,0,1.086016881046399e-5,0,0,363,0,131769,0
2016-06-12,66750,498893,172,1,150,1,7,0,3.447633059593941e-4,2.0044378253453147e-6,0.0022471910112359553,1.49812734082397e-5,1.4031064777417202e-5,0,0,364,0,132496,0
2016-06-13,71652,524065,153,0,139,0,3,0,2.9194851783652793e-4,0,0.0019399318930385754,0,5.7244807418927044e-6,0,0,365,0,133225,0
2016-06-14,72211,539444,142,4,117,1,5,0,2.6323399648527004e-4,7.415042154514648e-6,0.0016202517621968953,1.3848305659802523e-5,9.26880269314331e-6,0,0,366,0,133956,0
2016-06-15,70801,508134,126,0,111,0,8,0,2.4796608768553176e-4,0,0.001567774466462338,0,1.5743878583208368e-5,0,0,367,0,134689,0
2016-06-16,71348,515872,125,1,98,1,3,0,2.4230816946839526e-4,1.938465355747162e-6,0.0013735493636822336,1.4015809833492179e-5,5.815396067241486e-6,0,0,368,0,135424,0
2016-06-17,72033,533808,149,0,108,0,3,0,2.791265773461619e-4,0,0.0014993128149598102,0,5.619998201600575e-6,0,0,369,0,136161,0
2016-06-18,63824,441470,105,0,88,0,1,0,2.378417559517068e-4,0,0.0013787916771120581,0,2.2651595804924457e-6,0,0,370,0,136900,0
2016-06-19,66190,468303,114,0,103,0,4,0,2.4343213688573424e-4,0,0.0015561263030669284,0,8.541478487218744e-6,0,0,371,0,137641,0
2016-06-20,74029,586012,139,1,121,1,4,0,2.371965079213395e-4,1.7064496972758236e-6,0.0016344945899579894,1.350821975171892e-5,6.8257987891032945e-6,0,0,372,0,138384,0
2016-06-21,71037,515638,113,1,97,1,9,0,2.1914599001625172e-4,1.939345044391608e-6,0.0013654855920154285,1.407717105170545e-5,1.7454105399524472e-5,0,0,373,0,139129,0
2016-06-22,72527,540321,206,0,175,0,6,0,3.812548466559693e-4,0,0.0024128945082520993,0,1.1104510096775805e-5,0,0,374,0,139876,0
2016-06-23,72041,539645,165,0,153,0,3,0,3.05756562184399e-4,0,0.0021237906192307157,0,5.5592102215345275e-6,0,0,375,0,140625,0
2016-06-24,72703,557403,140,0,124,0,1,0,2.511647766517224e-4,0,0.001705569233731758,0,1.794034118940874e-6,0,0,376,0,141376,0
2016-06-25,64657,465379,124,0,111,0,2,0,2.6644949600218316e-4,0,0.0017167514731583587,0,4.297572516164245e-6,0,0,377,0,142129,0
2016-06-26,63209,472673,127,1,96,1,5,0,2.6868469322343356e-4,2.115627505696327e-6,0.0015187710610830736,1.5820531886282018e-5,1.0578137528481636e-5,0,0,378,0,142884,0
2016-06-27,72055,599764,187,2,145,1,3,0,3.117893037928252e-4,3.3346449603510713e-6,0.002012351675803206,1.3878287419332454e-5,5.001967440526607e-6,0,0,379,0,143641,0
2016-06-28,71346,540921,164,0,139,0,3,0,3.031866021101048e-4,0,0.0019482521795195246,0,5.546096380062892e-6,0,0,380,0,144400,0
2016-06-29,71302,544479,198,1,168,1,6,0,3.636503887202261e-4,1.8366181248496268e-6,0.0023561751423522483,1.4024852037811e-5,1.1019708749097762e-5,0,0,381,0,145161,0
2016-06-30,71408,536574,158,0,135,0,9,0,2.9446078266930564e-4,0,0.001890544476809321,0,1.6773082557112348e-5,0,0,382,0,145924,0
2016-07-01,71290,538749,156,3,130,3,7,0,2.895597021989832e-4,5.568455811518908e-6,0.0018235376630663486,4.20816383784542e-5,1.2993063560210784e-5,0,0,383,0,146689,0
2016-07-02,64873,496787,129,1,105,1,4,0,2.596686306203665e-4,2.0129351210881122e-6,0.0016185470072295099,1.541473340218581e-5,8.051740484352449e-6,0,0,384,0,147456,0
2016-07-03,62588,483903,131,0,109,0,5,0,2.7071541197306074e-4,0,0.001741547900556017,0,1.0332649311948883e-5,0,0,385,0,148225,0
2016-07-04,69447,555426,140,1,121,1,9,0,2.5205878010752105e-4,1.8004198579108648e-6,0.001742335882039541,1.4399470099500338e-5,1.6203778721197782e-5,0,0,386,0,148996,0
2016-07-05,69720,530233,132,0,120,0,6,0,2.489471609650852e-4,0,0.0017211703958691911,0,1.1315780043867507e-5,0,0,387,0,149769,0
2016-07-06,71715,586596,281,1,242,1,6,0,4.7903497466740314e-4,1.704750799528125e-6,0.003374468381789026,1.3944084222268703e-5,1.022850479716875e-5,0,0,388,0,150544,0
2016-07-07,73112,626385,314,0,274,0,10,0,5.012891432585391e-4,0,0.003747674800306379,0,1.5964622396768762e-5,0,0,389,0,151321,0
2016-07-08,73976,641415,398,2,345,2,16,0,6.205031064131646e-4,3.118106062377712e-6,0.00466367470530983,2.7035795393100465e-5,2.4944848499021695e-5,0,0,390,0,152100,0
2016-07-09,65751,523942,238,0,205,0,6,0,4.542487527245382e-4,0,0.003117823303067634,0,1.1451649228349703e-5,0,0,391,0,152881,0
2016-07-10,65786,552531,222,0,193,0,4,0,4.0178741102309194e-4,0,0.0029337549022588395,0,7.239412811226882e-6,0,0,392,0,153664,0
2016-07-11,70515,572105,206,0,176,0,7,0,3.600737626834235e-4,0,0.0024959228532936257,0,1.2235516207689149e-5,0,0,393,0,154449,0
2016-07-12,71049,582508,177,1,150,1,6,0,3.038584877804253e-4,1.7167146202283917e-6,0.002111219017860913,1.4074793452406086e-5,1.0300287721370351e-5,0,0,394,0,155236,0
2016-07-13,71484,576411,152,0,134,0,6,0,2.637007274323356e-4,0,0.0018745453528062224,0,1.040923924075009e-5,0,0,395,0,156025,0
2016-07-14,71673,585705,152,0,125,0,9,0,2.595163094049052e-4,0,0.0017440319227603142,0,1.53660972673957e-5,0,0,396,0,156816,0
2016-07-15,71386,585259,215,0,185,0,8,0,3.673587249405819e-4,0,0.0025915445605580924,0,1.3669161858254209e-5,0,0,397,0,157609,0
2016-07-16,64521,518940,165,0,138,0,3,0,3.1795583304428256e-4,0,0.002138838517691914,0,5.781015146259683e-6,0,0,398,0,158404,0
2016-07-17,63149,511093,151,0,131,0,4,0,2.954452516469605e-4,0,0.002074458819617096,0,7.82636428203869e-6,0,0,399,0,159201,0
2016-07-18,69182,575342,169,0,145,0,9,0,2.937383330262696e-4,0,0.0020959209042814603,0,1.5642869806132702e-5,0,0,400,0,160000,0
2016-07-19,72416,606617,291,1,258,1,8,0,4.797096025993337e-4,1.6484866068705626e-6,0.003562748563853292,1.3809102960671675e-5,1.31878928549645e-5,0,0,401,0,160801,0
2016-07-20,71404,583282,228,0,202,0,4,0,3.908915413127784e-4,0,0.0028289731667693685,0,6.857746338820673e-6,0,0,402,0,161604,0
2016-07-21,71156,589711,217,0,182,0,8,0,3.679768564601983e-4,0,0.0025577604137388276,0,1.3565967058440491e-5,0,0,403,0,162409,0
2016-07-22,71164,606334,246,0,208,0,7,0,4.057169810698394e-4,0,0.0029228261480523862,0,1.1544792144263722e-5,0,0,404,0,163216,0
2016-07-23,64592,535644,193,0,137,0,7,0,3.603139398555757e-4,0,0.002121005697299975,0,1.306838123828513e-5,0,0,405,0,164025,0
2016-07-24,63429,526670,193,0,144,0,4,0,3.6645337687736155e-4,0,0.0022702549307099277,0,7.594888639945317e-6,0,0,406,0,164836,0
2016-07-25,69097,583414,153,0,125,0,3,0,2.622494489333475e-4,0,0.0018090510441842627,0,5.142146057516618e-6,0,0,407,0,165649,0
2016-07-26,72118,629749,189,0,148,0,10,0,3.001195714483072e-4,0,0.0020521922404947448,0,1.587934240467234e-5,0,0,408,0,166464,0
2016-07-27,71956,620687,177,0,136,0,12,0,2.8516788655151467e-4,0,0.0018900439157262772,0,1.9333416037390827e-5,0,0,409,0,167281,0
2016-07-28,71472,633561,177,1,151,1,5,0,2.79373256876607e-4,1.5783799823537119e-6,0.002112715468994851,1.3991493172151333e-5,7.891899911768559e-6,0,0,410,0,168100,0
2016-07-29,70995,609529,178,0,143,0,10,0,2.9202876319256346e-4,0,0.0020142263539685893,0,1.640611029171705e-5,0,0,411,0,168921,0
2016-07-30,63817,522142,159,0,125,0,7,0,3.045148637726902e-4,0,0.001958725731388188,0,1.3406314757288247e-5,0,0,412,0,169744,0
2016-07-31,63339,527026,145,0,113,0,9,0,2.751287412765215e-4,0,0.001784050900708884,0,1.7076956355094435e-5,0,0,413,0,170569,0
2016-08-01,69356,590860,151,0,116,0,10,0,2.555596926513895e-4,0,0.0016725301343791454,0,1.6924482957045662e-5,0,0,414,0,171396,0
2016-08-02,70340,600701,143,0,121,0,5,0,2.3805520550157234e-4,0,0.0017202160932613022,0,8.323608583971061e-6,0,0,415,0,172225,0
2016-08-03,70026,583836,258,1,149,1,14,0,4.4190491850451156e-4,1.7128097616453937e-6,0.0021277811098734754,1.4280410133379031e-5,2.397933666303551e-5,0,0,416,0,173056,0
2016-08-04,69655,580130,172,1,132,1,9,0,2.964852705428094e-4,1.7237515729233104e-6,0.0018950541956787022,1.4356471179384107e-5,1.5513764156309792e-5,0,0,417,0,173889,0
2016-08-05,68608,551209,131,0,114,0,3,0,2.37659399610674e-4,0,0.0016616138059701493,0,5.44258167047345e-6,0,0,418,0,174724,0
2016-08-06,63509,510060,125,1,101,1,7,0,2.450692075442105e-4,1.960553660353684e-6,0.0015903257805980255,1.5745799807901243e-5,1.3723875622475788e-5,0,0,419,0,175561,0
2016-08-07,62392,506753,155,0,129,0,3,0,3.0586893417503203e-4,0,0.0020675727657391975,0,5.920043887258684e-6,0,0,420,0,176400,0
2016-08-08,68680,562598,154,0,127,0,6,0,2.737300879135724e-4,0,0.0018491555037856726,0,1.0664808620009313e-5,0,0,421,0,177241,0
2016-08-09,69857,587270,233,1,174,1,7,0,3.967510685034141e-4,1.7027942854223782e-6,0.0024908026396781996,1.4314957699299998e-5,1.1919559997956647e-5,0,0,422,0,178084,0
2016-08-10,70662,600215,168,0,141,0,12,0,2.79899702606566e-4,0,0.001995414791542838,0,1.9992835900469e-5,0,0,423,0,178929,0
2016-08-11,69432,576620,173,0,139,0,5,0,3.0002427942145605e-4,0,0.002001958751008181,0,8.671221948596997e-6,0,0,424,0,179776,0
2016-08-12,69821,579212,116,0,101,0,5,0,2.002720938102111e-4,0,0.0014465561936953066,0,8.632417836647031e-6,0,0,425,0,180625,0
