country,year,PIRI,mu_D0,mu_D1,std,AIShame
BANGLAD,1988,4.0,3.649520014521201,4.000000000000003,0.15752284145015444,1.0
BANGLAD,1989,3.0,3.0,3.3504799854788017,0.1568727357819784,0.0
BANGLAD,1990,5.0,4.999999999999993,5.3504799854787946,0.15687273578198052,0.0
BANGLAD,1991,4.0,3.9999999999999982,4.3504799854788,0.1568727357819791,0.0
BANGLAD,1992,7.0,7.0000000000000036,7.350479985478805,0.15687273578197983,0.0
BANGLAD,1993,3.0,2.649520014521203,3.0000000000000044,0.15752284145015513,1.0
BANGLAD,1994,5.0,4.649520014521199,5.000000000000001,0.15752284145015302,1.0
BANGLAD,1995,5.0,4.999999999999998,5.3504799854788,0.15687273578198335,0.0
BANGLAD,1996,5.0,4.649520014521199,5.000000000000001,0.15752284145015655,1.0
BANGLAD,1997,4.0,3.6495200145211957,3.999999999999998,0.15752284145015513,1.0
BANGLAD,1998,5.0,4.6495200145212,5.000000000000002,0.15752284145015513,1.0
BANGLAD,1999,4.0,3.9999999999999956,4.350479985478797,0.15687273578198266,0.0
BANGLAD,2000,6.0,5.649520014521199,6.000000000000001,0.15752284145015724,1.0
BELARUS,1994,1.0,1.000000000000005,1.350479985478807,0.15687273578198194,0.0
BELARUS,1995,3.0,2.9999999999999982,3.3504799854788,0.15687273578198335,0.0
BELARUS,1996,4.0,3.999999999999993,4.3504799854787946,0.15687273578198266,0.0
BELARUS,1997,3.0,2.6495200145212,3.000000000000002,0.15752284145015513,1.0
BELARUS,1998,4.0,3.9999999999999964,4.350479985478798,0.15687273578198477,0.0
BELARUS,1999,3.0,2.6495200145211975,2.9999999999999996,0.15752284145015233,1.0
BELARUS,2000,4.0,3.649520014521192,3.9999999999999942,0.15752284145015233,1.0
BELGIUM,1983,0.0,-5.329070518200751e-15,0.3504799854787965,0.15687273578198194,0.0
BELGIUM,1984,0.0,-5.10702591327572e-15,0.3504799854787967,0.15687273578198194,0.0
BELGIUM,1985,0.0,-7.105427357601002e-15,0.3504799854787947,0.15687273578198477,0.0
BELGIUM,1986,0.0,-5.10702591327572e-15,0.3504799854787967,0.15687273578198335,0.0
BELGIUM,1987,0.0,0.0,0.3504799854788018,0.15687273578198124,0.0
BELGIUM,1988,0.0,-5.10702591327572e-15,0.3504799854787967,0.15687273578198194,0.0
BELGIUM,1989,0.0,3.552713678800501e-15,0.3504799854788054,0.1568727357819855,0.0
BELGIUM,1990,0.0,-1.1102230246251565e-15,0.3504799854788007,0.15687273578198335,0.0
BELGIUM,1991,0.0,3.3306690738754696e-15,0.35047998547880516,0.15687273578198052,0.0
BELGIUM,1992,0.0,-3.774758283725532e-15,0.35047998547879805,0.15687273578198477,0.0
BELGIUM,1993,0.0,5.10702591327572e-15,0.35047998547880693,0.15687273578198266,0.0
BELGIUM,1994,0.0,1.5543122344752192e-15,0.3504799854788034,0.15687273578198052,0.0
BELGIUM,1995,0.0,-1.1102230246251565e-15,0.3504799854788007,0.1568727357819791,0.0
BELGIUM,1996,0.0,3.3306690738754696e-15,0.35047998547880516,0.15687273578198477,0.0
BELGIUM,1997,0.0,3.774758283725532e-15,0.3504799854788056,0.15687273578198407,0.0
BELGIUM,1998,1.0,0.6495200145211966,0.9999999999999984,0.1575228414501502,1.0
BELGIUM,1999,1.0,0.6495200145211972,0.9999999999999991,0.1575228414501502,1.0
BELGIUM,2000,0.0,-0.350479985478795,6.827871601444713e-15,0.15752284145015372,1.0
BENIN,1983,2.0,1.9999999999999936,2.3504799854787954,0.15687273578198052,0.0
BENIN,1984,2.0,2.000000000000008,2.3504799854788097,0.1568727357819784,0.0
BENIN,1985,4.0,3.9999999999999956,4.350479985478797,0.1568727357819791,0.0
BENIN,1986,2.0,1.999999999999991,2.3504799854787928,0.156872735781977,0.0
BENIN,1987,4.0,3.649520014521194,3.999999999999996,0.1575228414501509,1.0
BENIN,1988,5.0,4.6495200145211975,4.999999999999999,0.15752284145014808,1.0
BENIN,1989,3.0,2.999999999999994,3.3504799854787954,0.1568727357819791,0.0
BENIN,1990,0.0,4.218847493575595e-15,0.35047998547880604,0.1568727357819777,0.0
BENIN,1991,0.0,-4.6629367034256575e-15,0.35047998547879716,0.15687273578197983,0.0
BENIN,1992,2.0,2.0000000000000018,2.3504799854788034,0.15687273578197627,0.0
BENIN,1993,0.0,-4.218847493575595e-15,0.3504799854787976,0.15687273578197983,0.0
BENIN,1994,2.0,1.9999999999999962,2.350479985478798,0.1568727357819784,0.0
BENIN,1995,0.0,-6.8833827526759706e-15,0.35047998547879494,0.15687273578198124,0.0
BENIN,1996,0.0,1.9984014443252818e-15,0.3504799854788038,0.1568727357819777,0.0
BENIN,1997,0.0,-1.6209256159527285e-14,0.3504799854787856,0.156872735781977,0.0
BENIN,1998,1.0,1.0000000000000009,1.3504799854788028,0.1568727357819784,0.0
BENIN,1999,0.0,-2.886579864025407e-15,0.35047998547879894,0.1568727357819777,0.0
BENIN,2000,1.0,0.9999999999999971,1.350479985478799,0.15687273578197627,0.0
BHUTAN,1983,1.0,1.0000000000000073,1.3504799854788092,0.15687273578197203,0.0
BHUTAN,1984,0.0,8.659739592076221e-15,0.3504799854788105,0.15687273578197627,0.0
BHUTAN,1985,0.0,-1.176836406102666e-14,0.35047998547879006,0.1568727357819777,0.0
BHUTAN,1986,0.0,-1.1102230246251565e-15,0.3504799854788007,0.156872735781977,0.0
BHUTAN,1987,0.0,1.5543122344752192e-15,0.3504799854788034,0.1568727357819777,0.0
BHUTAN,1988,0.0,1.5543122344752192e-15,0.3504799854788034,0.15687273578198052,0.0
BHUTAN,1989,1.0,0.9999999999999989,1.3504799854788008,0.156872735781977,0.0
BHUTAN,1990,5.0,5.000000000000003,5.350479985478804,0.15687273578197627,0.0
BHUTAN,1991,7.0,7.000000000000005,7.350479985478807,0.15687273578197627,0.0
BHUTAN,1992,7.0,7.000000000000016,7.350479985478818,0.15687273578198124,0.0
BHUTAN,1993,6.0,5.999999999999997,6.350479985478799,0.1568727357819777,0.0
BHUTAN,1994,4.0,3.649520014521201,4.000000000000003,0.15752284145014808,1.0
BHUTAN,1995,4.0,3.9999999999999964,4.350479985478798,0.15687273578198124,0.0
BHUTAN,1996,2.0,1.9999999999999931,2.350479985478795,0.15687273578197486,0.0
BHUTAN,1997,3.0,2.649520014521202,3.0000000000000036,0.15752284145015655,1.0
BHUTAN,1998,3.0,2.649520014521201,3.000000000000003,0.15752284145014808,1.0
BHUTAN,1999,3.0,2.6495200145211983,3.0000000000000004,0.1575228414501509,1.0
BHUTAN,2000,4.0,3.6495200145211983,4.0,0.1575228414501502,1.0
BOLIVIA,1983,4.0,3.9999999999999964,4.350479985478798,0.1568727357819791,0.0
BOLIVIA,1984,3.0,2.9999999999999973,3.3504799854787994,0.1568727357819791,0.0
BOLIVIA,1985,4.0,3.9999999999999964,4.350479985478798,0.15687273578198052,0.0
BOLIVIA,1986,3.0,2.9999999999999964,3.350479985478798,0.1568727357819784,0.0
BOLIVIA,1987,2.0,2.0000000000000018,2.350479985478804,0.1568727357819784,0.0
BOLIVIA,1988,3.0,3.0000000000000044,3.350479985478806,0.1568727357819791,0.0
BOLIVIA,1989,1.0,1.0000000000000064,1.3504799854788083,0.15687273578198194,0.0
BOLIVIA,1990,3.0,2.6495200145211957,2.9999999999999973,0.1575228414501502,1.0
BOLIVIA,1991,1.0,0.9999999999999878,1.3504799854787897,0.15687273578198052,0.0
BOLIVIA,1992,2.0,2.0000000000000036,2.350479985478805,0.1568727357819791,0.0
BOLIVIA,1993,2.0,1.9999999999999887,2.3504799854787906,0.1568727357819784,0.0
BOLIVIA,1994,2.0,1.649520014521196,1.9999999999999978,0.1575228414501474,1.0
BOLIVIA,1995,3.0,2.649520014521195,2.9999999999999964,0.15752284145015302,1.0
BOLIVIA,1996,1.0,0.999999999999994,1.3504799854787959,0.15687273578197558,0.0
BOLIVIA,1997,1.0,0.6495200145211999,1.0000000000000018,0.15752284145015302,1.0
BOLIVIA,1998,4.0,3.649520014521215,4.000000000000017,0.1575228414501509,1.0
BOLIVIA,1999,1.0,1.0000000000000007,1.3504799854788025,0.156872735781977,0.0
BOLIVIA,2000,4.0,3.6495200145211957,3.9999999999999973,0.15752284145015302,1.0
BOR-FAS.UV,1983,3.0,3.000000000000006,3.350479985478808,0.15687273578197983,0.0
BOR-FAS.UV,1984,3.0,2.9999999999999947,3.3504799854787968,0.1568727357819777,0.0
BOR-FAS.UV,1985,4.0,3.6495200145212,4.000000000000002,0.15752284145015724,1.0
BOR-FAS.UV,1986,2.0,1.9999999999999913,2.350479985478793,0.1568727357819784,0.0
BOR-FAS.UV,1987,3.0,2.9999999999999973,3.3504799854787994,0.15687273578198052,0.0
BOR-FAS.UV,1988,4.0,3.999999999999999,4.350479985478801,0.15687273578198052,0.0
BOR-FAS.UV,1989,5.0,4.999999999999998,5.3504799854788,0.15687273578198052,0.0
BOR-FAS.UV,1990,5.0,4.9999999999999964,5.350479985478798,0.15687273578198124,0.0
BOR-FAS.UV,1991,3.0,3.000000000000001,3.3504799854788025,0.1568727357819777,0.0
BOR-FAS.UV,1992,4.0,3.9999999999999964,4.350479985478798,0.1568727357819784,0.0
BOR-FAS.UV,1993,2.0,2.0000000000000027,2.3504799854788043,0.15687273578197558,0.0
BOR-FAS.UV,1994,2.0,1.9999999999999891,2.350479985478791,0.15687273578197983,0.0
BOR-FAS.UV,1995,3.0,2.999999999999993,3.350479985478795,0.15687273578197627,0.0
BOR-FAS.UV,1996,2.0,2.0000000000000053,2.3504799854788074,0.15687273578197558,0.0
BOR-FAS.UV,1997,1.0,0.9999999999999949,1.3504799854787968,0.1568727357819777,0.0
BOR-FAS.UV,1998,4.0,3.649520014521202,4.0000000000000036,0.15752284145015796,1.0
BOR-FAS.UV,1999,2.0,1.6495200145211968,1.9999999999999987,0.15752284145015724,1.0
BOR-FAS.UV,2000,4.0,3.9999999999999964,4.350479985478798,0.156872735781977,0.0
BOTSWANA,1983,2.0,1.9999999999999922,2.350479985478794,0.15687273578197344,0.0
BOTSWANA,1984,1.0,0.9999999999999922,1.350479985478794,0.15687273578197417,0.0
BOTSWANA,1985,0.0,-5.995204332975845e-15,0.35047998547879583,0.15687273578197486,0.0
BOTSWANA,1986,0.0,-2.4424906541753444e-15,0.3504799854787994,0.15687273578198052,0.0
BOTSWANA,1987,1.0,0.9999999999999891,1.350479985478791,0.15687273578197344,0.0
BOTSWANA,1988,1.0,0.9999999999999953,1.3504799854787972,0.1568727357819784,0.0
BOTSWANA,1989,1.0,0.9999999999999918,1.3504799854787937,0.1568727357819777,0.0
BOTSWANA,1990,1.0,0.9999999999999989,1.3504799854788008,0.15687273578197203,0.0
BOTSWANA,1991,1.0,0.9999999999999936,1.3504799854787954,0.1568727357819777,0.0
BOTSWANA,1992,1.0,0.999999999999998,1.3504799854787999,0.15687273578197486,0.0
BOTSWANA,1993,2.0,1.9999999999999873,2.3504799854787892,0.15687273578197133,0.0
BOTSWANA,1994,1.0,0.999999999999998,1.3504799854787999,0.15687273578197486,0.0
BOTSWANA,1995,2.0,1.9999999999999847,2.3504799854787866,0.15687273578197627,0.0
BOTSWANA,1996,1.0,1.000000000000005,1.350479985478807,0.15687273578197417,0.0
BOTSWANA,1997,1.0,0.9999999999999891,1.350479985478791,0.156872735781977,0.0
BOTSWANA,1998,2.0,1.6495200145212003,2.000000000000002,0.15752284145015233,1.0
BOTSWANA,1999,1.0,0.6495200145211968,0.9999999999999987,0.1575228414501495,1.0
BOTSWANA,2000,1.0,1.0000000000000002,1.350479985478802,0.15687273578197627,0.0
BRAZIL,1983,3.0,2.999999999999993,3.3504799854787946,0.15687273578198052,0.0
BRAZIL,1984,4.0,3.999999999999994,4.350479985478795,0.1568727357819777,0.0
BRAZIL,1985,3.0,2.9999999999999982,3.3504799854788003,0.15687273578197558,0.0
BRAZIL,1986,3.0,2.9999999999999947,3.3504799854787968,0.1568727357819777,0.0
BRAZIL,1987,4.0,4.0,4.350479985478802,0.1568727357819777,0.0
BRAZIL,1988,3.0,2.6495200145211983,3.0000000000000004,0.15752284145015233,1.0
BRAZIL,1989,4.0,3.6495200145212,4.000000000000002,0.1575228414501509,1.0
BRAZIL,1990,5.0,4.649520014521194,4.999999999999996,0.15752284145014667,1.0
BRAZIL,1991,4.0,3.999999999999993,4.3504799854787946,0.1568727357819791,0.0
BRAZIL,1992,5.0,5.0000000000000036,5.350479985478805,0.1568727357819777,0.0
BRAZIL,1993,5.0,5.000000000000003,5.350479985478804,0.15687273578197627,0.0
BRAZIL,1994,4.0,3.649520014521193,3.9999999999999947,0.1575228414501495,1.0
BRAZIL,1995,6.0,5.649520014521203,6.000000000000004,0.1575228414501488,1.0
BRAZIL,1996,4.0,3.649520014521194,3.9999999999999956,0.15752284145014808,1.0
BRAZIL,1997,4.0,3.6495200145211957,3.999999999999998,0.15752284145015233,1.0
BRAZIL,1998,6.0,5.649520014521208,6.00000000000001,0.15752284145014808,1.0
BRAZIL,1999,4.0,3.6495200145211992,4.000000000000001,0.15752284145014808,1.0
BRAZIL,2000,6.0,5.649520014521202,6.0000000000000036,0.1575228414501516,1.0
BULGARIA,1983,3.0,3.000000000000001,3.3504799854788025,0.15687273578197627,0.0
BULGARIA,1984,5.0,4.9999999999999964,5.350479985478798,0.1568727357819777,0.0
BULGARIA,1985,6.0,5.649520014521192,5.999999999999994,0.15752284145015372,1.0
BULGARIA,1986,5.0,4.649520014521193,4.999999999999995,0.1575228414501495,1.0
BULGARIA,1987,5.0,4.9999999999999964,5.350479985478798,0.1568727357819784,0.0
BULGARIA,1988,3.0,3.000000000000007,3.3504799854788088,0.15687273578197558,0.0
BULGARIA,1989,3.0,2.6495200145212046,3.0000000000000067,0.1575228414501509,1.0
BULGARIA,1990,5.0,4.999999999999999,5.350479985478801,0.1568727357819784,0.0
BULGARIA,1991,3.0,2.999999999999994,3.3504799854787954,0.1568727357819777,0.0
BULGARIA,1992,2.0,2.0000000000000027,2.3504799854788043,0.15687273578197344,0.0
BULGARIA,1993,5.0,4.9999999999999964,5.350479985478798,0.1568727357819784,0.0
BULGARIA,1994,4.0,3.6495200145211983,4.0,0.15752284145015302,1.0
BULGARIA,1995,3.0,2.649520014521203,3.0000000000000044,0.1575228414501495,1.0
BULGARIA,1996,4.0,3.6495200145211966,3.9999999999999987,0.15752284145015513,1.0
BULGARIA,1997,3.0,2.6495200145211975,2.999999999999999,0.1575228414501502,1.0
BULGARIA,1998,4.0,3.6495200145211966,3.9999999999999982,0.15752284145014808,1.0
BULGARIA,1999,3.0,2.999999999999999,3.3504799854788008,0.1568727357819791,0.0
BULGARIA,2000,4.0,3.6495200145211957,3.9999999999999973,0.1575228414501488,1.0
BURUNDI,1983,2.0,1.9999999999999931,2.350479985478795,0.15687273578198266,0.0
BURUNDI,1984,4.0,3.9999999999999956,4.350479985478797,0.1568727357819791,0.0
BURUNDI,1985,2.0,2.0000000000000018,2.3504799854788034,0.15687273578197558,0.0
BURUNDI,1986,3.0,2.9999999999999893,3.3504799854787914,0.15687273578198124,0.0
BURUNDI,1987,2.0,2.000000000000006,2.350479985478808,0.15687273578197983,0.0
BURUNDI,1988,5.0,4.999999999999997,5.350479985478799,0.1568727357819777,0.0
BURUNDI,1989,3.0,2.9999999999999947,3.3504799854787963,0.15687273578197627,0.0
BURUNDI,1990,4.0,3.999999999999992,4.350479985478794,0.156872735781977,0.0
BURUNDI,1991,8.0,8.00000000000001,8.350479985478811,0.15687273578197627,0.0
BURUNDI,1998,8.0,7.6495200145212126,8.000000000000014,0.1575228414501502,1.0
BURUNDI,1999,7.0,6.649520014521199,7.000000000000001,0.1575228414501516,1.0
BURUNDI,2000,7.0,6.649520014521207,7.000000000000009,0.1575228414501474,1.0
C-AFR-R,1983,4.0,3.9999999999999947,4.350479985478796,0.15687273578197627,0.0
C-AFR-R,1984,4.0,3.9999999999999982,4.3504799854788,0.15687273578197344,0.0
C-AFR-R,1985,3.0,2.999999999999999,3.3504799854788008,0.15687273578197627,0.0
C-AFR-R,1986,3.0,3.0000000000000027,3.3504799854788043,0.15687273578197417,0.0
C-AFR-R,1987,4.0,3.999999999999999,4.350479985478801,0.15687273578197344,0.0
C-AFR-R,1988,2.0,1.9999999999999967,2.3504799854787986,0.15687273578197558,0.0
C-AFR-R,1989,2.0,1.999999999999995,2.3504799854787968,0.15687273578197486,0.0
C-AFR-R,1990,4.0,4.000000000000003,4.350479985478804,0.1568727357819777,0.0
C-AFR-R,1991,5.0,5.000000000000001,5.3504799854788025,0.15687273578197627,0.0
C-AFR-R,1992,4.0,4.000000000000004,4.350479985478806,0.15687273578197558,0.0
C-AFR-R,1993,2.0,2.0000000000000044,2.3504799854788065,0.15687273578197203,0.0
C-AFR-R,1994,3.0,3.000000000000001,3.350479985478803,0.15687273578197558,0.0
C-AFR-R,1995,3.0,2.9999999999999973,3.350479985478799,0.15687273578197558,0.0
C-AFR-R,1996,3.0,3.0000000000000027,3.3504799854788043,0.15687273578197344,0.0
C-AFR-R,1997,2.0,1.9999999999999998,2.3504799854788017,0.15687273578197627,0.0
C-AFR-R,1998,4.0,3.9999999999999982,4.3504799854788,0.15687273578197344,0.0
C-AFR-R,1999,3.0,2.9999999999999964,3.350479985478798,0.15687273578197275,0.0
C-AFR-R,2000,5.0,4.9999999999999964,5.350479985478798,0.15687273578197275,0.0
CAMEROON,1983,2.0,1.9999999999999998,2.3504799854788017,0.15687273578197558,0.0
CAMEROON,1984,5.0,4.649520014521197,4.999999999999998,0.15752284145015444,1.0
CAMEROON,1985,6.0,5.999999999999998,6.3504799854788,0.15687273578197983,0.0
CAMEROON,1986,3.0,3.0,3.3504799854788017,0.1568727357819777,0.0
CAMEROON,1987,2.0,2.0000000000000044,2.3504799854788065,0.15687273578197627,0.0
CAMEROON,1988,4.0,4.00000000000001,4.350479985478811,0.15687273578197983,0.0
CAMEROON,1989,4.0,4.000000000000007,4.350479985478809,0.15687273578197983,0.0
CAMEROON,1990,6.0,5.649520014521206,6.000000000000008,0.15752284145015233,1.0
CAMEROON,1991,8.0,8.000000000000002,8.350479985478803,0.15687273578197627,0.0
CAMEROON,1992,5.0,4.649520014521199,5.000000000000001,0.15752284145015372,1.0
CAMEROON,1993,7.0,6.999999999999997,7.350479985478799,0.1568727357819791,0.0
CAMEROON,1994,6.0,6.0,6.350479985478802,0.1568727357819791,0.0
CAMEROON,1995,4.0,3.999999999999992,4.350479985478794,0.1568727357819777,0.0
CAMEROON,1996,4.0,4.0,4.350479985478802,0.156872735781977,0.0
CAMEROON,1997,5.0,4.6495200145211975,4.999999999999999,0.1575228414501488,1.0
CAMEROON,1998,7.0,6.999999999999991,7.350479985478793,0.1568727357819784,0.0
CAMEROON,1999,6.0,5.649520014521195,5.9999999999999964,0.1575228414501509,1.0
CAMEROON,2000,7.0,6.649520014521203,7.000000000000004,0.1575228414501509,1.0
CANADA,1983,1.0,0.6495200145212017,1.0000000000000036,0.1575228414501509,1.0
CANADA,1984,1.0,0.649520014521199,1.0000000000000009,0.15752284145015585,1.0
CANADA,1985,0.0,-5.995204332975845e-15,0.35047998547879583,0.15687273578198052,0.0
CANADA,1986,0.0,-6.661338147750939e-16,0.35047998547880116,0.1568727357819777,0.0
CANADA,1987,0.0,0.0,0.3504799854788018,0.15687273578197486,0.0
CANADA,1988,0.0,-6.661338147750939e-16,0.35047998547880116,0.15687273578197983,0.0
CANADA,1989,0.0,-2.220446049250313e-16,0.3504799854788016,0.15687273578198124,0.0
CANADA,1990,0.0,1.3322676295501878e-15,0.35047998547880316,0.15687273578198124,0.0
CANADA,1991,0.0,1.5543122344752192e-15,0.3504799854788034,0.15687273578197983,0.0
CANADA,1992,1.0,0.9999999999999978,1.3504799854787997,0.1568727357819777,0.0
CANADA,1993,0.0,-1.5543122344752192e-15,0.35047998547880027,0.15687273578197983,0.0
CANADA,1994,1.0,0.999999999999998,1.3504799854787999,0.15687273578198124,0.0
CANADA,1995,0.0,-2.220446049250313e-16,0.3504799854788016,0.1568727357819777,0.0
CANADA,1996,0.0,6.661338147750939e-16,0.3504799854788025,0.1568727357819777,0.0
CANADA,1997,0.0,-3.3306690738754696e-15,0.3504799854787985,0.15687273578198124,0.0
CANADA,1998,1.0,0.9999999999999909,1.3504799854787928,0.1568727357819791,0.0
CANADA,1999,0.0,1.1102230246251565e-15,0.35047998547880294,0.15687273578198052,0.0
CANADA,2000,1.0,0.9999999999999947,1.3504799854787966,0.1568727357819791,0.0
CHAD,1986,6.0,5.999999999999998,6.3504799854788,0.15687273578197486,0.0
CHAD,1987,4.0,4.000000000000003,4.350479985478804,0.1568727357819777,0.0
CHAD,1988,3.0,2.999999999999999,3.3504799854788008,0.15687273578198052,0.0
CHAD,1989,7.0,6.999999999999991,7.350479985478793,0.15687273578197627,0.0
CHAD,1990,8.0,7.649520014521193,7.999999999999995,0.1575228414501495,1.0
CHAD,1991,5.0,5.000000000000002,5.350479985478803,0.15687273578197627,0.0
CHAD,1992,7.0,6.999999999999996,7.350479985478797,0.15687273578197627,0.0
CHAD,1993,7.0,6.649520014521201,7.000000000000003,0.15752284145014528,1.0
CHAD,1994,5.0,4.999999999999993,5.3504799854787946,0.15687273578197627,0.0
CHAD,1995,5.0,4.6495200145211975,4.999999999999999,0.1575228414501488,1.0
CHAD,1996,5.0,4.649520014521196,4.999999999999997,0.15752284145015233,1.0
CHAD,1997,6.0,5.6495200145211975,5.999999999999999,0.1575228414501474,1.0
CHAD,1998,7.0,6.649520014521202,7.0000000000000036,0.15752284145014808,1.0
CHAD,1999,5.0,4.999999999999995,5.350479985478796,0.15687273578197203,0.0
CHAD,2000,5.0,5.000000000000005,5.350479985478807,0.15687273578197133,0.0
CHILE,1983,5.0,4.649520014521191,4.999999999999993,0.15752284145014808,1.0
CHILE,1984,7.0,6.999999999999999,7.350479985478801,0.15687273578197486,0.0
CHILE,1985,5.0,4.999999999999996,5.350479985478797,0.1568727357819791,0.0
CHILE,1986,5.0,4.649520014521199,5.000000000000001,0.1575228414501502,1.0
CHILE,1987,6.0,5.9999999999999964,6.350479985478798,0.15687273578197627,0.0
CHILE,1988,4.0,3.649520014521192,3.9999999999999942,0.15752284145014808,1.0
CHILE,1989,6.0,5.999999999999989,6.350479985478791,0.1568727357819784,0.0
CHILE,1990,5.0,4.9999999999999964,5.350479985478798,0.15687273578197627,0.0
CHILE,1991,3.0,2.9999999999999964,3.350479985478798,0.156872735781977,0.0
CHILE,1992,4.0,3.9999999999999902,4.350479985478792,0.15687273578197983,0.0
CHILE,1993,5.0,4.999999999999993,5.3504799854787946,0.1568727357819777,0.0
CHILE,1994,3.0,2.999999999999994,3.3504799854787954,0.1568727357819784,0.0
CHILE,1995,4.0,3.6495200145211957,3.999999999999998,0.15752284145015233,1.0
CHILE,1996,3.0,2.6495200145211992,3.000000000000001,0.1575228414501488,1.0
CHILE,1997,3.0,2.6495200145211886,2.9999999999999907,0.1575228414501516,1.0
CHILE,1998,6.0,5.649520014521197,5.999999999999998,0.15752284145015302,1.0
CHILE,1999,4.0,3.649520014521192,3.9999999999999942,0.1575228414501516,1.0
CHILE,2000,4.0,3.6495200145212,4.000000000000002,0.1575228414501516,1.0
CHINA,1983,6.0,5.649520014521203,6.000000000000004,0.1575228414501502,1.0
CHINA,1984,6.0,5.649520014521194,5.999999999999996,0.1575228414501516,1.0
CHINA,1985,4.0,3.999999999999994,4.350479985478795,0.15687273578198124,0.0
CHINA,1986,5.0,5.000000000000002,5.350479985478803,0.1568727357819791,0.0
CHINA,1987,4.0,3.649520014521193,3.9999999999999947,0.1575228414501509,1.0
CHINA,1988,6.0,5.999999999999991,6.350479985478793,0.1568727357819777,0.0
CHINA,1989,8.0,7.6495200145212,8.000000000000002,0.15752284145015302,1.0
CHINA,1990,6.0,5.649520014521199,6.000000000000001,0.15752284145015302,1.0
CHINA,1991,4.0,3.649520014521193,3.9999999999999947,0.1575228414501502,1.0
CHINA,1992,5.0,4.649520014521196,4.999999999999997,0.1575228414501502,1.0
CHINA,1993,5.0,4.999999999999997,5.350479985478799,0.1568727357819791,0.0
CHINA,1994,8.0,7.6495200145212,8.000000000000002,0.15752284145015372,1.0
CHINA,1995,8.0,7.649520014521205,8.000000000000005,0.1575228414501495,1.0
CHINA,1996,5.0,4.649520014521206,5.000000000000008,0.15752284145015233,1.0
CHINA,1997,6.0,5.649520014521195,5.9999999999999964,0.15752284145014597,1.0
CHINA,1998,6.0,5.649520014521206,6.000000000000008,0.15752284145015585,1.0
CHINA,1999,6.0,5.6495200145212,6.000000000000002,0.1575228414501509,1.0
CHINA,2000,5.0,4.649520014521199,5.000000000000001,0.15752284145015513,1.0
COLUMBIA,1986,6.0,5.6495200145211895,5.999999999999991,0.1575228414501495,1.0
COLUMBIA,1987,8.0,7.999999999999995,8.350479985478795,0.15687273578197627,0.0
COLUMBIA,1988,8.0,7.649520014521204,8.000000000000005,0.1575228414501509,1.0
COLUMBIA,1989,7.0,6.6495200145211975,6.999999999999999,0.15752284145014597,1.0
COLUMBIA,1990,8.0,7.64952001452119,7.999999999999992,0.1575228414501495,1.0
COLUMBIA,1991,6.0,6.000000000000001,6.3504799854788025,0.15687273578197275,0.0
COLUMBIA,1992,6.0,6.000000000000001,6.3504799854788025,0.15687273578197627,0.0
COLUMBIA,1997,8.0,7.649520014521209,8.00000000000001,0.1575228414501495,1.0
COLUMBIA,1998,8.0,7.649520014521196,7.999999999999997,0.1575228414501474,1.0
COLUMBIA,1999,7.0,6.6495200145212,7.000000000000002,0.1575228414501474,1.0
COLUMBIA,2000,8.0,7.649520014521198,8.0,0.1575228414501495,1.0
CONGO,1983,3.0,2.999999999999991,3.3504799854787928,0.15687273578196922,0.0
CONGO,1984,2.0,2.0000000000000044,2.350479985478806,0.15687273578197417,0.0
CONGO,1985,4.0,3.999999999999999,4.350479985478801,0.15687273578197275,0.0
CONGO,1986,3.0,2.999999999999991,3.350479985478793,0.15687273578197133,0.0
CONGO,1987,3.0,3.0,3.3504799854788017,0.15687273578197275,0.0
CONGO,1988,3.0,3.0,3.3504799854788017,0.15687273578197275,0.0
CONGO,1989,3.0,2.999999999999993,3.3504799854787946,0.1568727357819777,0.0
CONGO,1990,4.0,3.6495200145211992,4.000000000000001,0.1575228414501495,1.0
CONGO,1991,2.0,1.9999999999999873,2.3504799854787892,0.15687273578197203,0.0
CONGO,1992,3.0,3.0,3.3504799854788017,0.15687273578197275,0.0
CONGO,1993,8.0,7.999999999999995,8.350479985478795,0.15687273578196992,0.0
CONGO,1994,5.0,4.999999999999998,5.3504799854788,0.1568727357819777,0.0
CONGO,1995,4.0,3.9999999999999947,4.350479985478796,0.15687273578197486,0.0
CONGO,1996,4.0,4.0,4.350479985478802,0.156872735781977,0.0
CONGO,1997,7.0,7.000000000000002,7.350479985478803,0.15687273578197344,0.0
CONGO,1998,5.0,4.6495200145212,5.000000000000002,0.1575228414501474,1.0
CONGO,1999,8.0,7.649520014521213,8.000000000000014,0.1575228414501474,1.0
CONGO,2000,5.0,4.99999999999999,5.350479985478792,0.15687273578197064,0.0
COSTA-RI,1983,0.0,2.4424906541753444e-15,0.35047998547880427,0.15687273578197486,0.0
COSTA-RI,1984,1.0,0.9999999999999909,1.3504799854787928,0.15687273578197486,0.0
COSTA-RI,1985,0.0,-3.774758283725532e-15,0.35047998547879805,0.15687273578197627,0.0
COSTA-RI,1986,0.0,-4.6629367034256575e-15,0.35047998547879716,0.15687273578197344,0.0
COSTA-RI,1987,0.0,-2.886579864025407e-15,0.35047998547879894,0.15687273578197558,0.0
COSTA-RI,1988,0.0,6.661338147750939e-16,0.3504799854788025,0.15687273578197558,0.0
COSTA-RI,1989,0.0,-2.6645352591003757e-15,0.35047998547879916,0.15687273578197417,0.0
