gpr_mean,true_y,gpr_lwr,gpr_upr,vertical,horizontal,year,country
148.19557,151.8,142.6297,153.76144,0.20144525,-0.840947548,1989,Liberia
130.27371,130.7,124.843956,135.70346,0.728053062,0.229694993,1997,Liberia
125.965645,125.4,120.52998,131.4013,0.735693921,0.228796402,1998,Liberia
122.35229,119.8,116.91972,127.78485,0.735990055,0.226127052,1999,Liberia
117.55064,115.1,112.105995,122.99528,0.733260515,0.228088527,2000,Liberia
114.29815,110.2,108.85243,119.743866,0.733461618,0.238439958,2001,Liberia
111.41577,105.9,105.950134,116.88141,0.733753742,0.235397692,2002,Liberia
111.34049,101.0,105.824875,116.85611,0.680223159,0.221420615,2003,Liberia
100.09718,96.4,91.38251,108.81186,-0.694438336,1.238660513,2004,Liberia
101.97742,92.1,96.38968,107.565155,0.897872995,1.223148614,2005,Liberia
97.66431,88.3,92.0828,103.24581,0.966324924,0.867556203,2006,Liberia
203.71045,209.6,198.1856,209.2353,-0.923650706,-0.771387946,1965,Malawi
201.57162,207.6,195.64532,207.49792,-1.451076798,-0.763207285,1966,Malawi
198.24196,205.4,192.47423,204.00969,-1.437439033,-0.782293539,1967,Malawi
192.85391,202.9,187.04817,198.65965,-1.443018431,-0.77774733,1968,Malawi
191.6321,199.8,185.93808,197.32611,-1.454439334,-0.768353997,1969,Malawi
187.58911,196.8,181.8788,193.29942,-1.443105972,-0.770797431,1970,Malawi
187.41653,192.9,181.87656,192.95651,-1.451394434,-0.919888361,1971,Malawi
184.08488,188.5,178.5971,189.57266,-1.444885273,-0.930830259,1972,Malawi
180.4702,184.1,175.08936,185.85104,-1.439832825,-0.930711116,1973,Malawi
177.81204,179.4,172.44759,183.1765,-1.452132936,-0.927276329,1974,Malawi
171.06847,174.4,165.67702,176.45992,-1.447627507,-0.922545877,1975,Malawi
169.00745,169.2,163.57011,174.44478,-1.459013361,-0.92804488,1976,Malawi
165.11752,164.3,159.52357,170.71147,-1.453329241,-0.913643213,1977,Malawi
156.94438,159.5,151.54263,162.34613,-0.197439064,-0.92804758,1978,Malawi
153.86298,154.9,148.56976,159.15619,-0.193654992,-0.925016006,1979,Malawi
149.39264,150.6,144.2089,154.57639,-0.191593406,-0.919008728,1980,Malawi
146.69624,146.9,141.49881,151.89368,-0.198400276,-0.921779613,1981,Malawi
144.02504,144.2,138.8316,149.21848,-0.194486556,-0.925189641,1982,Malawi
143.39505,142.3,138.03001,148.76009,-0.184285924,-0.91810741,1983,Malawi
141.0463,141.0,135.75256,146.34003,-0.186249103,-0.925407195,1984,Malawi
139.85507,139.8,134.4426,145.26755,-0.186733366,-0.927023524,1985,Malawi
138.49927,138.9,133.11884,143.8797,-0.190465661,-0.92311858,1986,Malawi
137.32243,137.3,131.89668,142.74818,-0.191443504,-0.929713324,1987,Malawi
135.87871,135.8,130.43633,141.32109,-0.191519984,-0.92237466,1988,Malawi
133.43387,133.2,128.03728,138.83046,-0.193079492,-0.921840917,1989,Malawi
131.4505,130.9,126.04615,136.85486,-0.192425497,-0.92758143,1990,Malawi
130.75433,128.5,125.32273,136.18594,-0.195716533,-0.929606306,1991,Malawi
129.7484,126.5,124.23694,135.25986,0.536322202,-0.640158001,1992,Malawi
126.66943,125.0,121.06692,132.27194,0.834631872,-0.64045035,1993,Malawi
123.83624,123.1,118.367485,129.305,1.050882741,0.75320369,1994,Malawi
121.258766,120.5,115.81938,126.69815,1.051102897,0.931357766,1995,Malawi
118.54107,117.2,113.247734,123.834404,1.053046509,0.920489618,1996,Malawi
117.84312,112.5,112.44387,123.24236,1.045425197,0.929770105,1997,Malawi
109.77252,107.8,104.44897,115.09608,1.052681985,0.928379279,1998,Malawi
107.23365,103.2,101.892006,112.575294,0.690991589,0.92724648,1999,Malawi
103.65422,98.7,98.27195,109.03649,0.694919859,0.925338301,2000,Malawi
103.95885,94.4,98.48335,109.43434,0.692855817,0.923592995,2001,Malawi
103.6932,90.1,98.43949,108.94691,0.699217955,0.923771605,2002,Malawi
93.65991,85.9,88.3195,99.00032,0.692980927,0.926735248,2003,Malawi
93.40379,81.6,88.049355,98.75823,0.521255511,0.923290507,2004,Malawi
66.553,76.4,61.04395,72.06206,0.564227083,0.436885042,1990,Mongolia
69.527985,73.0,63.79036,75.26561,0.622016177,1.201591483,1991,Mongolia
67.30597,70.1,61.73078,72.88116,0.942034265,1.289118353,1992,Mongolia
64.67336,67.2,59.176277,70.17045,1.004803773,1.229053192,1993,Mongolia
63.04318,64.3,57.540203,68.54616,1.01420248,1.251662376,1994,Mongolia
60.454197,61.3,54.967228,65.94116,1.009896888,1.251790881,1995,Mongolia
57.7898,58.3,52.366684,63.212914,0.986473541,1.137412434,1996,Mongolia
54.98349,55.4,49.561382,60.405598,0.988720445,1.157577249,1997,Mongolia
53.12596,52.5,47.69383,58.558094,0.98629757,1.269008691,1998,Mongolia
51.04145,49.6,45.59617,56.486732,0.988322844,1.262810804,1999,Mongolia
47.509872,46.9,42.123413,52.89633,0.904796566,0.902375341,2000,Mongolia
44.588497,44.4,39.212475,49.96452,0.966703662,0.902745287,2001,Mongolia
43.49111,41.9,38.09807,48.884155,0.966071239,1.000837459,2002,Mongolia
42.35272,39.6,36.942078,47.76336,0.966054843,0.983192352,2003,Mongolia
41.25644,37.3,35.771698,46.74118,0.947322178,0.934328434,2004,Mongolia
40.088875,35.2,34.5803,45.59745,0.967086442,0.928088289,2005,Mongolia
38.845707,33.2,33.229156,44.462257,0.995722537,0.913606898,2006,Mongolia
142.60316,135.8,136.31174,148.89459,-0.740746136,-0.974759488,1960,Morocco
144.45454,133.8,138.60606,150.30302,-0.747010712,-0.963696562,1961,Morocco
139.7346,132.1,133.65265,145.81656,-0.745856137,-0.365501576,1962,Morocco
134.90453,129.9,129.3667,140.44235,0.165509913,-0.296743663,1963,Morocco
129.77032,128.0,124.321846,135.2188,0.185822944,-0.303975058,1964,Morocco
128.02032,126.2,122.56207,133.47858,0.190597044,-0.295042137,1965,Morocco
127.92561,124.5,122.30252,133.5487,-0.743331257,-0.356149883,1966,Morocco
125.25756,122.6,119.69685,130.81827,-0.74422367,-0.366158565,1967,Morocco
121.54175,120.8,116.01856,127.06493,-0.748494208,-0.357330449,1968,Morocco
119.12186,119.1,113.561584,124.68213,-0.72880821,-0.359313861,1969,Morocco
118.97517,117.4,113.47279,124.47754,-0.0056627,-0.350779298,1970,Morocco
114.44066,115.7,108.92559,119.95573,-0.010517326,-0.125662703,1971,Morocco
112.5323,113.7,107.038284,118.02632,-0.011717073,-0.118707047,1972,Morocco
109.81428,111.8,104.3309,115.29765,-0.008970545,-0.196577245,1973,Morocco
108.06575,109.9,102.560234,113.571266,-0.738454181,-0.384210581,1974,Morocco
104.35677,108.2,98.83724,109.876305,-0.724096981,-0.35199505,1975,Morocco
101.582184,105.9,96.018364,107.146,-0.726761931,-0.358811892,1976,Morocco
100.00818,103.7,94.538025,105.47833,-0.02733174,-0.194189826,1977,Morocco
97.275,101.0,91.84778,102.702225,-0.023859358,-0.194820806,1978,Morocco
94.34511,97.8,88.9167,99.77351,-0.032481246,-0.102230358,1979,Morocco
89.89124,94.6,84.44221,95.34028,-0.026934769,-0.191949258,1980,Morocco
86.6047,91.0,81.145905,92.06349,-0.02317961,-0.195707675,1981,Morocco
83.58733,87.7,78.134224,89.04044,-0.027738612,-0.201071767,1982,Morocco
81.55721,84.7,76.120125,86.9943,-0.028046878,-0.203852647,1983,Morocco
79.52135,81.8,74.10202,84.940674,-0.035282789,-0.189407152,1984,Morocco
76.17321,79.2,70.76021,81.58621,-0.036498283,-0.205515841,1985,Morocco
74.04241,76.6,68.65546,79.42937,-0.028573853,-0.191004489,1986,Morocco
71.16796,74.1,65.7419,76.594025,-0.030610417,-0.189354269,1987,Morocco
67.812874,71.6,62.41237,73.21338,-0.03082344,-0.193335245,1988,Morocco
67.465225,69.1,62.10623,72.82422,-0.033450463,-0.191462077,1989,Morocco
65.39881,66.8,60.058746,70.73888,-0.032623399,0.266740648,1990,Morocco
64.03849,64.4,58.62244,69.454544,-0.034102466,0.435240715,1991,Morocco
62.152973,62.1,56.73742,67.56853,0.0830189,0.393493712,1992,Morocco
61.958416,60.0,56.56557,67.35126,0.185062159,0.385464748,1993,Morocco
59.44529,57.9,54.002388,64.88819,0.180585317,0.395844673,1994,Morocco
58.39164,55.7,52.911133,63.872147,0.178851371,0.392401646,1995,Morocco
55.80593,53.8,50.30226,61.3096,0.186076082,0.574404817,1996,Morocco
53.575188,51.7,48.163406,58.98697,0.355590594,0.384111795,1997,Morocco
50.24697,49.8,44.84742,55.646523,0.272473525,0.389306258,1998,Morocco
49.210876,47.8,43.86326,54.558495,0.277711509,0.387826143,1999,Morocco
46.73828,46.2,41.43966,52.036903,0.278512202,0.369932504,2000,Morocco
44.589973,44.3,39.279896,49.90005,0.280702509,0.540736659,2001,Morocco
43.013176,42.6,37.74183,48.284523,0.413019292,0.545006041,2002,Morocco
41.833733,40.9,36.526276,47.14119,0.417938063,0.398835035,2003,Morocco
40.037506,39.3,34.666885,45.408127,0.409789487,0.399643687,2004,Morocco
39.426563,37.6,33.972557,44.88057,0.58551753,0.482564426,2005,Morocco
37.553795,36.0,31.993872,43.11372,0.584960525,0.488981486,2006,Morocco
17.000193,16.4,11.224556,22.77583,1.487545026,1.699700102,1960,Netherlands
16.390175,16.0,10.918071,21.862278,1.491452939,1.701508947,1961,Netherlands
15.887578,15.6,10.491509,21.283646,1.490446387,1.698697273,1962,Netherlands
14.38987,15.2,9.240008,19.53973,1.488741447,1.692611211,1963,Netherlands
14.625988,14.9,9.456221,19.795755,1.483892442,1.703611094,1964,Netherlands
13.995363,14.5,9.123958,18.866768,1.489192361,1.699455841,1965,Netherlands
13.968055,14.2,9.041477,18.894632,1.487374899,1.695885177,1966,Netherlands
14.214197,13.8,9.389187,19.039207,1.495136092,1.708033005,1967,Netherlands
13.129293,13.3,8.427859,17.830727,1.490281322,1.707659064,1968,Netherlands
12.793942,12.9,8.13832,17.449566,1.501701437,1.699723831,1969,Netherlands
11.746105,12.5,7.089059,16.403152,1.491950242,1.871417595,1970,Netherlands
11.64435,12.0,7.0891366,16.199564,1.492662971,1.870557833,1971,Netherlands
11.510322,11.6,6.900844,16.119799,1.510508872,1.866051039,1972,Netherlands
10.957029,11.2,6.4185653,15.495493,1.517161159,1.873824937,1973,Netherlands
10.586773,10.8,6.0285273,15.145019,1.519947155,1.869729001,1974,Netherlands
10.516775,10.4,5.648628,15.384922,1.511616674,1.86731124,1975,Netherlands
9.978664,10.1,5.310825,14.646503,1.514560224,1.864766111,1976,Netherlands
9.495258,9.7,4.767548,14.222969,1.510830934,1.864154346,1977,Netherlands
9.624118,9.4,5.07972,14.168516,1.503553213,1.86204485,1978,Netherlands
8.982666,9.0,4.4588575,13.5064745,1.511446349,1.866954577,1979,Netherlands
8.412554,8.8,3.8620744,12.963034,1.516773642,1.943885797,1980,Netherlands
8.458595,8.6,3.693111,13.224079,1.519502658,1.941294558,1981,Netherlands
8.635948,8.4,3.7304401,13.541456,1.516706921,2.030576071,1982,Netherlands
8.338925,8.2,3.6537027,13.024148,1.511995746,2.032227898,1983,Netherlands
8.328671,8.1,3.2302637,13.427079,1.512874163,2.027640336,1984,Netherlands
8.011228,7.9,3.367741,12.654715,1.515303687,2.026173388,1985,Netherlands
7.8250628,7.7,3.093896,12.55623,1.513045768,2.025705108,1986,Netherlands
7.7208714,7.5,3.1999226,12.24182,1.516552093,2.029104959,1987,Netherlands
7.458767,7.2,2.9129744,12.0045595,1.517005644,2.032845536,1988,Netherlands
7.165242,7.0,2.5561404,11.7743435,1.504973687,2.026974442,1989,Netherlands
6.706526,6.8,2.1504683,11.262583,1.510990318,2.020392541,1990,Netherlands
6.386756,6.5,1.8550768,10.918435,1.512082163,2.028740485,1991,Netherlands
6.1981673,6.3,1.6997886,10.696547,1.507044346,2.029224829,1992,Netherlands
6.121885,6.0,1.547831,10.695938,1.513845651,2.032411501,1993,Netherlands
5.7336435,5.8,1.2703805,10.196907,1.518193066,2.025818241,1994,Netherlands
5.5574956,5.6,1.039609,10.075382,1.51624545,2.024936531,1995,Netherlands
5.317914,5.5,0.71810246,9.917726,1.509408225,2.029174847,1996,Netherlands
5.2457323,5.4,0.5345535,9.956911,1.517644148,2.029781643,1997,Netherlands
5.1050973,5.3,0.20899343,10.001202,1.512605048,2.032583289,1998,Netherlands
4.904387,5.2,-0.058930397,9.867704,1.520574183,2.031305257,1999,Netherlands
4.766817,5.1,-0.26391602,9.79755,1.511971835,2.026858029,2000,Netherlands
4.6884737,5.0,-0.54322004,9.920168,1.51920705,2.030020888,2001,Netherlands
4.9090767,4.9,-0.33651257,10.154666,1.520635725,2.029609357,2002,Netherlands
5.1282597,4.8,-0.19970226,10.456222,1.517663946,2.02782382,2003,Netherlands
74.71538,64.9,68.36156,81.0692,0.395917731,-0.211082138,1960,Panama
70.16618,62.8,64.3274,76.00497,0.397695507,-0.210742365,1961,Panama
66.39873,60.7,60.76176,72.03569,0.395297679,-0.213830706,1962,Panama
61.116524,58.5,55.645054,66.588,0.395028225,-0.209583648,1963,Panama
61.429604,56.8,55.910614,66.94859,0.149757202,-0.211102344,1964,Panama
57.570263,54.7,52.125816,63.01471,0.148805191,-0.216064586,1965,Panama
54.434296,53.0,49.034805,59.833786,0.146827886,-0.212514379,1966,Panama
49.099506,51.1,43.697304,54.50171,0.145429357,0.004777357,1967,Panama
53.556404,49.4,48.109688,59.00312,-0.112149427,-0.272650231,1968,Panama
49.941284,47.8,44.326927,55.55564,-1.38556092,-0.529929204,1969,Panama
49.033752,46.3,43.43031,54.637196,-1.389192269,-0.527928675,1970,Panama
45.88606,44.7,40.28753,51.48459,-1.373759178,-0.522946333,1971,Panama
45.955048,43.2,40.437244,51.47285,-0.421839389,-0.364676598,1972,Panama
46.096416,41.8,40.719727,51.473106,-0.424137387,-1.298941179,1973,Panama
43.903973,40.6,38.600056,49.20789,-0.420815582,-1.297950575,1974,Panama
41.738052,39.2,36.452423,47.02368,-0.423911482,-1.294795341,1975,Panama
40.15638,38.0,34.83921,45.47355,-0.424927251,-1.295050473,1976,Panama
39.536922,36.8,34.161335,44.91251,-0.421006189,-1.291112935,1977,Panama
38.86591,35.7,33.42424,44.30758,-0.330707575,-1.29960054,1978,Panama
36.184616,34.6,30.75157,41.61766,-0.310792215,-1.292160011,1979,Panama
34.03904,33.5,28.573393,39.504684,-0.350477721,-1.285366469,1980,Panama
32.606956,32.5,27.251005,37.96291,-0.356172649,-1.374070684,1981,Panama
31.147205,31.6,25.804474,36.489937,-0.354779658,-1.371108354,1982,Panama
30.478828,30.7,25.167185,35.790474,-0.350692889,-1.378329462,1983,Panama
29.080534,29.8,23.760689,34.40038,-0.374412936,-1.369409884,1984,Panama
28.191935,29.1,22.895203,33.488667,-0.380516785,-1.38473839,1985,Panama
27.411808,28.4,22.125078,32.698536,-0.370710797,-1.37373328,1986,Panama
26.347649,27.8,21.023344,31.671953,-0.37819554,-1.367548352,1987,Panama
24.951923,27.2,19.446228,30.457619,-0.37992827,-1.372169496,1988,Panama
25.767553,26.5,20.312012,31.223095,-0.228270418,-1.372442334,1989,Panama
26.260208,26.0,20.572548,31.947868,0.320336888,0.931560205,1990,Panama
22.247787,25.4,16.858192,27.637383,1.306367591,0.898106056,1991,Panama
22.072971,24.9,16.737375,27.408567,1.303578987,0.906526544,1992,Panama
22.790474,24.4,17.545046,28.035902,1.304198766,0.89451964,1993,Panama
22.185312,23.9,16.990177,27.380447,1.296516031,0.897920938,1994,Panama
21.367107,23.4,16.195332,26.538883,1.303121838,0.900546,1995,Panama
21.435757,22.9,16.306646,26.564867,1.294048943,0.890724404,1996,Panama
21.105034,22.4,15.980999,26.229069,1.298464779,0.909357205,1997,Panama
21.03012,21.9,15.918383,26.14186,1.290606819,0.904775411,1998,Panama
20.532675,21.5,15.427153,25.638197,1.292523759,0.897077939,1999,Panama
19.475096,21.0,14.356209,24.593983,1.30474092,0.902377027,2000,Panama
16.088696,20.6,10.890078,21.287313,1.306036899,0.903649739,2001,Panama
17.490532,20.2,12.314985,22.666079,1.31019037,0.895033749,2002,Panama
18.148758,19.8,12.967472,23.330044,1.313053678,0.907753733,2003,Panama
15.836205,19.5,10.60372,21.06869,1.312844725,0.914343195,2004,Panama
14.192532,19.0,8.915202,19.46986,1.314367135,0.926645995,2005,Panama
11.633881,18.7,6.1681533,17.099607,1.310726173,0.920705461,2006,Panama
85.68852,89.6,80.11474,91.26231,0.76020709,0.804947964,1976,Papua New Guinea
84.64984,87.2,79.11328,90.1864,0.642248112,0.81317685,1977,Papua New Guinea
82.30567,84.8,76.858376,87.75297,0.647359887,0.804256128,1978,Papua New Guinea
80.149574,82.7,74.86369,85.435455,0.645263849,0.803655133,1979,Papua New Guinea
80.945496,80.0,75.54618,86.34481,0.645835539,0.811937769,1980,Papua New Guinea
79.575424,78.3,74.33101,84.81984,0.644110826,0.807983465,1981,Papua New Guinea
77.06165,76.7,71.76895,82.354355,0.655488166,0.802341846,1982,Papua New Guinea
76.01793,74.8,70.76127,81.27459,0.654415168,0.80068677,1983,Papua New Guinea
73.28762,73.4,67.954575,78.62067,0.650981681,0.807367352,1984,Papua New Guinea
71.721756,71.9,66.28283,77.16068,0.654368039,0.794299852,1985,Papua New Guinea
70.30416,70.4,65.004074,75.60425,0.65214392,0.821083678,1986,Papua New Guinea
69.39758,69.0,64.13034,74.664825,0.644674538,0.802574436,1987,Papua New Guinea
67.72173,67.9,62.33881,73.10465,0.64536178,0.805375283,1988,Papua New Guinea
66.88514,66.8,61.60603,72.164246,0.645345589,0.812733268,1989,Papua New Guinea
66.870575,65.3,61.424232,72.31692,0.642744526,0.801785535,1990,Papua New Guinea
65.52115,64.4,60.14495,70.89735,0.64279844,0.803598836,1991,Papua New Guinea
64.49693,63.1,59.12076,69.87311,0.628836271,0.79784805,1992,Papua New Guinea
63.026997,62.0,57.547768,68.506226,0.634127043,0.800367796,1993,Papua New Guinea
61.27626,61.0,55.897766,66.654755,0.632126263,0.802829039,1994,Papua New Guinea
60.75045,60.0,55.312855,66.18805,0.633061179,0.811953735,1995,Papua New Guinea
59.110287,59.1,53.7147,64.505875,0.635990793,0.804893789,1996,Papua New Guinea
22.07703,22.0,16.395508,27.758553,-1.331576839,-1.133269846,1986,Qatar
20.976887,20.7,15.292431,26.661343,-1.333725375,-1.137082499,1987,Qatar
19.28798,19.4,13.623709,24.95225,-1.320311038,-1.135646909,1988,Qatar
18.518295,18.3,12.8425865,24.194004,-1.33631831,-1.131874511,1989,Qatar
18.03563,17.2,12.3695755,23.701683,-1.336280262,-1.062335279,1990,Qatar
17.61131,16.3,12.029526,23.193092,-1.312702639,-1.056418249,1991,Qatar
16.07172,15.5,10.409803,21.733637,-1.323954026,-1.063288244,1992,Qatar
14.738414,14.6,9.123684,20.353144,-1.317045342,-1.056889167,1993,Qatar
13.765312,14.0,8.023102,19.507523,-1.318605321,-1.059949409,1994,Qatar
11.692948,13.3,5.7924275,17.59347,-1.318443157,-1.057187972,1995,Qatar
205.31522,213.3,199.6919,210.93854,0.300656237,-0.534512243,1967,Sierra Leone
207.0085,210.6,201.54703,212.46997,-0.749793868,-0.733952643,1968,Sierra Leone
204.711,207.5,199.27458,210.14742,-0.766594288,-0.785195323,1969,Sierra Leone
201.46655,204.6,196.01726,206.91585,-0.762624058,-0.769282865,1970,Sierra Leone
198.5005,201.5,193.03305,203.96796,-0.750469522,-1.131764543,1971,Sierra Leone
196.80724,198.3,191.35875,202.25572,-0.767081827,-1.127855105,1972,Sierra Leone
195.91066,195.9,190.5109,201.31042,-0.111685287,-1.123764182,1973,Sierra Leone
192.50493,194.1,187.12033,197.88953,-0.107260911,-1.125413709,1974,Sierra Leone
190.79564,192.4,185.4262,196.16508,-0.110236913,-1.118795259,1975,Sierra Leone
187.90324,190.5,182.478,193.32849,-0.109084997,-1.118394544,1976,Sierra Leone
187.104,188.1,181.75795,192.45006,-0.309284889,-1.121567254,1977,Sierra Leone
183.9372,185.4,178.5894,189.28499,-0.333741937,-1.164394681,1978,Sierra Leone
181.74826,182.9,176.40074,187.09578,-0.340245219,-1.167028844,1979,Sierra Leone
179.2912,180.6,173.9407,184.6417,-0.337943327,-1.161607444,1980,Sierra Leone
177.22577,178.3,171.85966,182.59187,-0.354849229,-1.166471865,1981,Sierra Leone
175.46205,176.1,170.10547,180.81863,-0.28541205,-1.161813961,1982,Sierra Leone
173.13318,174.4,167.75386,178.5125,-0.288136799,-1.160472647,1983,Sierra Leone
171.42017,172.9,166.03308,176.80725,-0.286341918,-1.163411304,1984,Sierra Leone
169.20122,170.5,163.78429,174.61815,-0.351635234,-1.170511518,1985,Sierra Leone
166.1828,167.2,160.7016,171.664,-0.314538838,-1.168982499,1986,Sierra Leone
164.52985,164.2,159.17001,169.88968,-0.305904876,-1.175731928,1987,Sierra Leone
163.57285,163.3,158.25165,168.89404,-0.304184318,-1.182522434,1988,Sierra Leone
162.72586,162.6,157.36075,168.09097,-0.306726336,-1.166006426,1989,Sierra Leone
161.50343,162.1,156.1036,166.90326,-0.304299544,-1.154967567,1990,Sierra Leone
161.75098,161.7,156.20541,167.29654,-0.309004177,-1.358238175,1991,Sierra Leone
161.78233,161.8,156.14517,167.4195,-0.306898861,-1.6018966,1992,Sierra Leone
162.16687,162.2,156.22063,168.11311,-1.029625441,-1.760643487,1993,Sierra Leone
161.49487,161.3,155.54643,167.44331,-0.963885161,-1.763383831,1994,Sierra Leone
162.13306,159.4,156.05513,168.21098,-0.912017797,-1.763736173,1995,Sierra Leone
158.71582,155.6,153.18164,164.25,0.737112459,-0.627901273,1996,Sierra Leone
157.83624,151.6,152.22816,163.44432,0.749740813,-0.705066852,1997,Sierra Leone
153.34927,147.4,147.75177,158.94678,-0.694722634,-0.641130504,1998,Sierra Leone
151.85394,144.6,146.2492,157.45868,-0.700292935,-0.632375711,1999,Sierra Leone
148.83025,141.9,143.18277,154.47772,-0.69980298,-0.576294856,2000,Sierra Leone
145.39949,138.8,139.72119,151.07779,-0.697850338,-0.579701835,2001,Sierra Leone
144.04356,135.4,138.48906,149.59807,0.863357135,-0.224207468,2002,Sierra Leone
141.68741,133.0,136.13647,147.23834,0.853306113,-0.21853589,2003,Sierra Leone
41.43293,38.7,35.262405,47.603455,-1.326224486,-1.121709563,1963,Spain
38.139217,36.8,32.388115,43.89032,-1.324511871,-1.125661417,1964,Spain
35.8239,34.8,30.292358,41.35544,-1.314974269,-1.115760536,1965,Spain
31.061638,32.9,25.642506,36.48077,-1.341044662,-1.122879473,1966,Spain
34.242977,30.9,29.010063,39.47589,-0.284888773,-1.124994224,1967,Spain
31.34858,28.8,26.161068,36.53609,-0.283272947,-1.121273426,1968,Spain
28.716581,26.6,23.50262,33.930542,-0.285245397,-1.118216951,1969,Spain
26.184847,24.5,21.001896,31.367798,-0.282281084,-1.127228155,1970,Spain
24.126492,22.8,18.93895,29.314034,-0.177149935,-1.123430363,1971,Spain
22.796263,21.6,17.577051,28.015474,-0.177768989,-1.129792427,1972,Spain
22.765717,20.7,17.469982,28.061451,-0.17992373,-1.112770184,1973,Spain
21.547215,19.9,16.194742,26.899687,-0.172110061,-1.105106993,1974,Spain
20.84561,19.2,15.421754,26.269466,-0.123156299,-0.335840828,1975,Spain
18.537094,18.6,13.108927,23.965261,-0.124964497,-0.298976717,1976,Spain
18.561968,17.8,13.040086,24.08385,1.143184643,0.513606141,1977,Spain
17.040989,17.0,11.790993,22.290985,1.264567783,0.946256122,1978,Spain
13.830781,16.0,8.661732,18.99983,1.51121208,1.418093582,1979,Spain
13.682793,14.9,8.614909,18.750675,1.513841735,1.411313875,1980,Spain
12.709923,13.9,7.490594,17.929253,1.506818566,1.413004471,1981,Spain
12.848758,13.0,7.764253,17.933262,1.569715126,1.335986622,1982,Spain
12.249922,12.2,7.3036947,17.196148,1.569160738,1.344885993,1983,Spain
11.471424,11.6,6.4884653,16.454384,1.570325067,1.33590845,1984,Spain
10.884142,11.1,5.78561,15.982674,1.571051431,1.347104824,1985,Spain
10.257657,10.6,5.1747475,15.340567,1.559456573,1.34259037,1986,Spain
9.753474,10.1,4.692418,14.81453,1.560486228,1.334219669,1987,Spain
9.453246,9.7,4.562281,14.344212,1.566896555,1.338670958,1988,Spain
8.843989,9.3,3.910088,13.777891,1.563183996,1.330142602,1989,Spain
8.122408,8.9,3.235258,13.009558,1.560056492,1.340206496,1990,Spain
7.4334927,8.4,2.3062797,12.560705,1.56904925,1.34188914,1991,Spain
7.211423,7.9,2.1309261,12.29192,1.564573902,1.336946199,1992,Spain
7.7547817,7.5,2.6246276,12.884935,1.540731848,1.416905614,1993,Spain
7.8015347,7.0,3.0376391,12.56543,1.539339551,1.422353066,1994,Spain
7.196105,6.6,2.45013,11.94208,1.544327143,1.41920794,1995,Spain
6.925745,6.2,2.206408,11.645082,1.561174648,1.43093286,1996,Spain
6.2317133,5.9,1.4300027,11.033424,1.563330827,1.421994761,1997,Spain
6.2258625,5.6,1.3973694,11.054356,1.557337201,1.427182049,1998,Spain
5.7145243,5.4,0.793694,10.635355,1.560042037,1.430711404,1999,Spain
4.459824,5.2,-0.5527911,9.472439,1.562551278,1.332667621,2000,Spain
4.1491027,5.1,-0.9916692,9.289875,1.567402701,1.342079208,2001,Spain
4.1078453,4.9,-0.91951656,9.135207,1.562724407,1.338262925,2002,Spain
3.6776597,4.8,-1.3975074,8.752827,1.563505643,1.339834361,2003,Spain
4.4492416,4.7,-0.75845337,9.656937,1.560956062,1.516983339,2004,Spain
113.668365,115.5,108.03209,119.30464,0.275726774,-0.685355383,1963,Syria
110.63435,110.7,105.04973,116.21898,0.220446848,-0.974245456,1964,Syria
108.02551,105.6,102.50169,113.54933,0.218925291,-0.968130403,1965,Syria
103.77708,100.8,98.138626,109.41553,0.206940486,-0.986167452,1966,Syria
98.83923,96.0,93.270775,104.40769,-1.105778833,-1.164918571,1967,Syria
94.72847,91.6,89.20723,100.24971,-1.114613288,-1.145609189,1968,Syria
91.06094,87.8,85.511665,96.61022,-1.108714889,-1.144561545,1969,Syria
87.2051,84.1,81.61911,92.79109,-1.149139085,-1.462899382,1970,Syria
84.08903,80.4,78.49429,89.68376,-0.302010328,-1.471171956,1971,Syria
79.64672,77.1,74.07449,85.21895,-0.261600183,-1.471368836,1972,Syria
75.824844,73.8,70.276215,81.373474,-0.312932718,-1.465104047,1973,Syria
72.098976,71.0,66.5991,77.598854,-0.318588165,-1.46496291,1974,Syria
68.28206,68.3,62.8002,73.763916,-0.316477684,-1.472505832,1975,Syria
65.23827,65.4,59.76027,70.71628,-0.317548737,-1.469657671,1976,Syria
62.491856,62.6,56.99289,67.99082,-0.316198685,-1.462017971,1977,Syria
59.47265,59.6,54.003334,64.94196,-0.316810615,-1.469563096,1978,Syria
56.07422,56.9,50.584652,61.563786,-0.315474155,-1.463909975,1979,Syria
53.08403,54.4,47.59913,58.56893,-0.31294574,-1.482147791,1980,Syria
50.009808,51.9,44.52667,55.492947,-0.321381561,-1.467370893,1981,Syria
47.320827,49.2,41.817307,52.82435,-0.315849294,-1.475484922,1982,Syria
45.21677,46.8,39.731194,50.702347,-0.319017826,-1.481008461,1983,Syria
43.13798,44.4,37.651012,48.62495,-0.315342065,-1.479292934,1984,Syria
40.19629,41.6,34.732925,45.659653,-0.317715365,-1.477558322,1985,Syria
38.00368,39.1,32.51446,43.4929,-0.319347049,-1.473733811,1986,Syria
36.526066,37.0,31.058485,41.993645,-0.315678872,-1.492772236,1987,Syria
33.89141,34.9,28.352936,39.429886,-0.315538168,-1.498008346,1988,Syria
32.94421,32.9,27.38467,38.50375,-0.311862826,-1.493682855,1989,Syria
31.101006,31.1,25.622972,36.57904,-0.263147121,-1.474395285,1990,Syria
