,cat_rat,ccpr_rat,polrt,cvrt,hrai,hrsd,country,year,idcode,PIRI,Dis,Kill,Pris,Tort,Polity2,Civilwar2,War,gdppc,pop,Media_ai_rn,Media_ai_br,Media_ai_tot,Media_ec,Media_nw,Media_tot,Media_ave,INGO_uia,UNShame,intensity,yearLag1,PIRILag1,PIRILag2,PIRILead1,polrtLag1,polrtLag2,polrtLead1,democratic,Media_ai_tot_ph,logAI,AIShame,log_gdppc,log_pop
545,0,1,3,3,5,4,EL-SALVA,1988,92,7,1,2,2,2,6,1,0,1600.462036,4942850,1,15,16,2,1,3,1.5,343,1,3,1987,5,7,8,3,3,3,1,16,2.755747973,1,7.378047639,15.41345265
546,0,1,3,4,4,4,EL-SALVA,1989,92,8,2,2,2,2,6,1,0,1590.680054,5021100,1,12,13,1,6,7,3.5,363,1,3,1988,7,5,7,3,3,3,1,13,2.548108608,1,7.371916911,15.42915959
547,0,1,3,4,4,4,EL-SALVA,1990,92,7,2,1,2,2,6,1,0,1638.526001,5110000,3,15,18,2,3,5,2.5,369,1,3,1989,8,7,7,3,3,3,1,18,2.873531009,1,7.401552337,15.44670996
548,0,1,3,4,4,4,EL-SALVA,1991,92,7,2,1,2,2,7,1,0,1665.787964,5206050,0,14,14,1,0,1,0.5,370,1,3,1990,7,8,3,3,3,3,1,14,2.622216581,0,7.418053542,15.46533197
549,0,1,3,3,4,4,EL-SALVA,1992,92,3,0,1,1,1,7,1,0,1756.541992,5309580,0,9,9,0,2,2,1,378,1,3,1991,7,7,3,3,3,3,1,9,2.180383828,0,7.471102378,15.48502329
550,0,1,3,3,4,3,EL-SALVA,1993,92,3,1,1,0,1,7,0,0,1847.244019,5420980,0,10,10,1,0,1,0.5,380,1,3,1992,3,7,2,3,3,3,1,10,2.285744344,0,7.521450088,15.50578717
551,0,1,3,3,3,3,EL-SALVA,1994,92,2,0,1,0,1,7,0,0,1916.692993,5540630,2,4,6,1,0,1,0.5,387,1,3,1993,3,3,0,3,3,3,1,6,1.77491872,1,7.558356581,15.52761877
552,0,1,3,3,2,3,EL-SALVA,1995,92,0,0,0,0,0,7,0,0,1993.097046,5669000,0,1,1,0,0,0,0,395,0,1,1994,2,3,3,3,3,3,1,1,-0.016840749,0,7.597445012,15.55052329
567,0,1,6,5,2,2,NICARAG,1983,93,8,2,2,2,2,-5,1,0,1101.610962,3215690,0,4,4,1,2,3,1.5,268,0,2,1982,8,5,5,6,6,5,0,4,1.369453612,0,7.004528898,14.98355251
568,0,1,5,5,3,2,NICARAG,1984,93,5,1,1,2,1,-1,1,0,1052.509033,3313000,0,8,8,1,3,4,2,278,0,2,1983,8,8,8,6,6,5,0,8,2.062600793,0,6.958932148,15.01336468
569,0,1,5,5,2,2,NICARAG,1985,93,8,2,2,2,2,-1,1,0,982.5585938,3404000,0,1,1,0,8,8,4,278,0,2,1984,5,8,7,5,6,5,0,1,-0.016840749,0,6.890159979,15.04046177
570,0,1,5,6,3,2,NICARAG,1986,93,7,1,2,2,2,-1,1,0,948.4613037,3490500,1,2,3,2,5,7,3.5,279,0,2,1985,8,5,5,5,5,5,0,3,1.08177154,1,6.854840991,15.06555555
571,0,1,5,5,2,3,NICARAG,1987,93,5,0,2,2,1,-1,1,0,919.7387085,3574080,0,5,5,2,1,3,1.5,292,0,2,1986,7,8,6,5,5,5,0,5,1.592597163,0,6.824089617,15.08921836
572,0,1,5,4,2,2,NICARAG,1988,93,6,1,1,2,2,-1,1,0,787.1641846,3656120,0,3,3,0,2,2,1,305,0,2,1987,5,7,7,5,5,5,0,3,1.08177154,0,6.668436847,15.11191303
573,0,1,5,5,3,3,NICARAG,1989,93,7,1,2,2,2,-1,1,0,756.7338257,3738580,1,4,5,1,1,2,1,318,0,2,1988,6,5,6,5,5,3,0,5,1.592597163,1,6.629011574,15.13421642
574,0,1,3,3,3,3,NICARAG,1990,93,6,2,1,2,1,6,1,0,739.1414795,3824000,0,0,0,0,0,0,0,332,0,0,1989,7,6,5,5,5,3,1,0.01,-4.622010935,0,6.60548935,15.15680755
575,0,1,3,3,2,3,NICARAG,1991,93,5,1,2,0,2,6,0,0,716.3609009,3938080,0,0,0,0,0,0,0,336,0,0,1990,6,7,4,3,5,4,1,0.01,-4.622010935,0,6.574184091,15.18620385
576,0,1,4,3,3,3,NICARAG,1992,93,4,0,2,0,2,6,0,0,698.1464233,4056400,0,3,3,1,0,1,0.5,364,0,2,1991,5,6,3,3,3,4,1,3,1.08177154,0,6.548428856,15.21580644
577,0,1,4,5,4,4,NICARAG,1993,93,3,0,1,0,2,6,0,0,675.1951294,4177880,0,3,3,0,0,0,0,366,0,1,1992,4,5,3,4,3,4,1,3,1.08177154,0,6.51500173,15.2453145
578,0,1,4,5,4,5,NICARAG,1994,93,3,0,1,0,2,6,0,0,677.6870117,4301440,1,3,4,0,0,0,0,373,0,1,1993,3,4,3,4,4,4,1,4,1.369453612,1,6.518685547,15.27446041
579,0,1,4,4,4,4,NICARAG,1995,93,3,0,1,0,2,8,0,0,697.5493164,4426000,0,0,0,0,0,0,0,374,0,0,1994,3,3,3,4,4,3,1,0.01,-4.622010935,0,6.547573216,15.3030068
594,0,1,1,1,2,1,COSTA-RI,1983,94,0,0,0,0,0,10,0,0,2830.798096,2492530,0,1,1,0,0,0,0,411,0,1,1982,0,0,1,1,1,1,1,1,-0.016840749,0,7.948313963,14.72880882
595,0,1,1,1,2,1,COSTA-RI,1984,94,1,0,0,1,0,10,0,0,2970.549072,2565730,0,0,0,0,0,0,0,448,0,0,1983,0,0,0,1,1,1,1,0.01,-4.622010935,0,7.996502088,14.7577536
596,0,1,1,1,1,1,COSTA-RI,1985,94,0,0,0,0,0,10,0,0,2905.760986,2642000,0,0,0,0,0,0,0,448,0,0,1984,1,0,0,1,1,1,1,0.01,-4.622010935,0,7.974450592,14.78704676
597,0,1,1,1,1,1,COSTA-RI,1986,94,0,0,0,0,0,10,0,0,2977.924072,2720700,0,0,0,0,0,0,0,453,0,0,1985,0,1,0,1,1,1,1,0.01,-4.622010935,0,7.998981717,14.81639976
598,0,1,1,1,1,1,COSTA-RI,1987,94,0,0,0,0,0,10,0,0,3029.926025,2801280,0,0,0,0,0,0,0,496,0,0,1986,0,0,0,1,1,1,1,0.01,-4.622010935,0,8.016293484,14.84558701
599,0,1,1,1,1,1,COSTA-RI,1988,94,0,0,0,0,0,10,0,0,3044.929932,2883280,0,0,0,0,0,0,0,541,0,0,1987,0,0,0,1,1,1,1,0.01,-4.622010935,0,8.021233169,14.87443909
600,0,1,1,1,1,1,COSTA-RI,1989,94,0,0,0,0,0,10,0,0,3127.616943,2966100,0,0,0,0,0,0,0,574,0,0,1988,0,0,0,1,1,1,1,0.01,-4.622010935,0,8.048026634,14.90275852
601,0,1,1,1,1,1,COSTA-RI,1990,94,0,0,0,0,0,10,0,0,3150.837891,3049000,0,0,0,0,0,0,0,601,0,0,1989,0,0,0,1,1,1,1,0.01,-4.622010935,0,8.055423693,14.93032423
602,0,1,1,1,1,1,COSTA-RI,1991,94,0,0,0,0,0,10,0,0,3138.764893,3130020,0,0,0,0,0,0,0,627,0,0,1990,0,0,3,1,1,1,1,0.01,-4.622010935,0,8.051584655,14.95654995
603,0,1,1,1,2,1,COSTA-RI,1992,94,3,0,1,1,1,10,0,0,3341.808105,3208900,0,0,0,0,0,0,0,658,0,0,1991,0,0,0,1,1,1,1,0.01,-4.622010935,0,8.114267288,14.98143876
604,1,1,1,2,1,1,COSTA-RI,1993,94,0,0,0,0,0,10,0,0,3506.009033,3285370,0,0,0,0,0,0,0,677,0,0,1992,3,0,1,1,1,1,1,0.01,-4.622010935,0,8.162233642,15.00498984
605,1,1,1,2,1,1,COSTA-RI,1994,94,1,0,0,0,1,10,0,0,3591.181885,3359150,0,1,1,0,0,0,0,684,0,1,1993,0,3,1,1,1,1,1,1,-0.016840749,0,8.186236643,15.02719852
606,1,1,1,2,2,1,COSTA-RI,1995,94,1,0,0,0,1,10,0,0,3654.899902,3430000,0,0,0,0,0,0,0,690,0,0,1994,1,0,1,1,1,1,1,0.01,-4.622010935,0,8.203823985,15.04807082
621,0,1,5,4,2,2,PANAMA,1983,95,3,0,1,0,2,-5,0,0,3270.264893,2079700,0,0,0,0,0,0,0,404,0,0,1982,3,2,3,5,4,4,0,0.01,-4.622010935,0,8.092626268,14.54773421
622,0,1,4,3,2,3,PANAMA,1984,95,3,1,0,1,1,-6,0,0,3290.582031,2122860,0,0,0,0,0,0,0,430,0,0,1983,3,3,3,5,5,6,0,0.01,-4.622010935,0,8.098819737,14.56827479
623,0,1,6,3,2,2,PANAMA,1985,95,3,1,1,0,1,-6,0,0,3382.87207,2167000,0,1,1,0,0,0,0,430,0,1,1984,3,3,1,4,5,6,0,1,-0.016840749,0,8.126480353,14.58885428
624,0,1,6,3,2,3,PANAMA,1986,95,1,0,0,0,1,-6,0,0,3432.570068,2211820,0,0,0,0,1,1,0.5,428,0,1,1985,3,3,4,6,4,5,0,0.01,-4.622010935,0,8.141064551,14.60932626
625,1,1,5,5,3,2,PANAMA,1987,95,4,0,1,1,2,-8,0,0,3302.52002,2257330,0,0,0,0,1,1,0.5,456,0,1,1986,1,3,5,6,6,6,0,0.01,-4.622010935,0,8.102441098,14.62969326
626,1,1,6,5,3,3,PANAMA,1988,95,5,0,1,2,2,-8,0,0,2803.274902,2303530,1,3,4,1,0,1,0.5,490,0,2,1987,4,1,7,5,6,7,0,4,1.369453612,1,7.938543621,14.64995329
627,1,1,7,6,3,4,PANAMA,1989,95,7,1,2,2,2,8,0,0,2790.282959,2350410,0,8,8,0,0,0,0,524,1,2,1988,5,4,4,6,5,4,1,8,2.062600793,0,7.933898289,14.67010034
628,1,1,4,2,3,2,PANAMA,1990,95,4,1,1,1,1,8,0,0,2956.406982,2398000,0,5,5,0,2,2,1,537,0,2,1989,7,5,2,7,6,4,1,5,1.592597163,0,7.991729953,14.69014561
629,1,1,4,2,3,2,PANAMA,1991,95,2,0,0,1,1,8,0,0,3172.26001,2445330,0,2,2,0,0,0,0,549,0,1,1990,4,7,4,4,7,4,1,2,0.676306431,0,8.06219955,14.70969064
630,1,1,4,3,2,2,PANAMA,1992,95,4,0,1,1,2,8,0,0,3367.683105,2492350,0,0,0,0,0,0,0,557,0,0,1991,2,4,2,4,4,3,1,0.01,-4.622010935,0,8.121980281,14.7287366
631,1,1,3,3,2,2,PANAMA,1993,95,2,0,1,0,1,8,0,0,3486.164063,2539000,0,0,0,0,0,0,0,561,0,0,1992,4,2,2,4,4,2,1,0.01,-4.622010935,0,8.156557288,14.74728086
632,1,1,2,3,1,2,PANAMA,1994,95,2,0,0,0,2,9,0,0,3521.393066,2585240,0,0,0,0,0,0,0,564,0,0,1993,2,4,4,3,4,2,1,0.01,-4.622010935,0,8.166611948,14.7653289
633,1,1,2,3,2,2,PANAMA,1995,95,4,0,1,1,2,9,0,0,3520.758057,2631000,0,0,0,0,0,0,0,561,0,0,1994,2,2,1,2,3,2,1,0.01,-4.622010935,0,8.166431602,14.78287456
675,0,1,2,3,5,4,COLUMBIA,1986,100,6,2,2,1,1,8,0,0,1682.56604,32300000,1,10,11,0,0,0,0,724,0,1,1985,7,7,8,2,2,2,1,11,2.381054524,1,7.428075312,17.29057779
676,0,1,2,3,4,4,COLUMBIA,1987,100,8,2,2,2,2,8,0,0,1737.821045,3.30E+07,0,20,20,1,0,1,0.5,786,0,2,1986,6,7,8,2,2,2,1,20,2.978891524,0,7.460387334,17.31201812
677,1,1,2,3,5,4,COLUMBIA,1988,100,8,2,2,2,2,8,0,0,1772.964966,33600000,1,23,24,1,0,1,0.5,824,0,2,1987,8,6,7,2,2,3,1,24,3.161213081,1,7.480408546,17.33003662
678,1,1,3,4,5,4,COLUMBIA,1989,100,7,2,2,1,2,8,0,0,1797.86499,34300000,1,12,13,0,0,0,0,844,0,1,1988,8,8,8,2,2,3,1,13,2.548108608,1,7.494355123,17.35065591
679,1,1,3,4,5,5,COLUMBIA,1990,100,8,2,2,2,2,8,0,0,1869.392944,3.50E+07,1,16,17,0,0,0,0,873,0,1,1989,7,8,6,3,2,2,1,17,2.816372595,1,7.533369028,17.37085862
680,1,1,2,4,5,5,COLUMBIA,1991,100,6,2,2,0,2,9,0,0,1874.920044,35700000,0,12,12,0,1,1,0.5,899,0,2,1990,8,7,6,3,3,2,1,12,2.468065901,0,7.536321294,17.39066125
681,1,1,2,4,5,4,COLUMBIA,1992,100,6,2,2,0,2,9,0,0,1931.432007,36400000,0,16,16,2,0,2,1,934,0,2,1991,6,8,6,2,3,2,1,16,2.755747973,0,7.566016979,17.41007933
699,0,1,1,2,3,2,VENEZU,1983,101,2,0,1,0,1,9,0,0,5202.246094,16500000,0,0,0,0,0,0,0,801,0,0,1982,3,2,5,1,1,1,1,0.01,-4.622010935,0,8.556845752,16.61887094
700,0,1,1,2,2,2,VENEZU,1984,101,5,2,1,0,2,9,0,0,5131.030762,1.70E+07,0,0,0,0,0,0,0,829,0,0,1983,2,3,3,1,1,1,1,0.01,-4.622010935,0,8.543061846,16.6487239
701,0,1,1,2,2,2,VENEZU,1985,101,3,0,1,1,1,9,0,0,5003.469238,17500000,0,0,0,0,0,0,0,829,0,0,1984,5,2,4,1,1,1,1,0.01,-4.622010935,0,8.517886798,16.67771144
702,0,1,1,2,4,2,VENEZU,1986,101,4,1,1,1,1,9,0,0,5191.545898,17900000,0,0,0,0,0,0,0,802,0,0,1985,3,5,4,1,1,1,1,0.01,-4.622010935,0,8.554786793,16.70031127
703,0,1,1,2,3,2,VENEZU,1987,101,4,0,1,1,2,9,0,0,5243.073242,18400000,0,2,2,0,0,0,0,860,0,1,1986,4,3,3,1,1,1,1,2,0.676306431,0,8.564663102,16.72786122
704,0,1,1,2,3,2,VENEZU,1988,101,3,0,1,1,1,9,0,0,5413.76123,18800000,0,1,1,0,0,0,0,894,0,1,1987,4,4,6,1,1,1,1,1,-0.016840749,0,8.596699367,16.74936743
705,0,1,1,3,4,4,VENEZU,1989,101,6,1,2,1,2,9,0,0,4833.003906,19300000,1,2,3,0,0,0,0,929,0,1,1988,3,4,6,1,1,1,1,3,1.08177154,1,8.48322348,16.77561565
706,0,1,1,3,3,3,VENEZU,1990,101,6,2,2,0,2,9,0,0,5026.949219,19800000,0,1,1,0,0,0,0,951,0,1,1989,6,3,5,1,1,1,1,1,-0.016840749,0,8.522568562,16.8011925
707,1,1,1,3,3,3,VENEZU,1991,101,5,1,1,1,2,9,0,0,5393.98291,20200000,0,2,2,0,0,0,0,972,0,1,1990,6,6,7,1,1,3,1,2,0.676306431,0,8.593039335,16.82119316
708,1,1,3,3,4,3,VENEZU,1992,101,7,1,2,2,2,8,0,0,5592.948242,20700000,0,5,5,0,0,0,0,993,0,1,1991,5,6,7,1,1,3,1,5,1.592597163,0,8.629261841,16.84564426
709,1,1,3,3,4,3,VENEZU,1993,101,7,1,2,2,2,8,0,0,5485.672852,21100000,1,6,7,0,0,0,0,1026,0,1,1992,7,5,7,3,1,3,1,7,1.9290694,1,8.609895036,16.8647836
710,1,1,3,3,4,4,VENEZU,1994,101,7,1,2,2,2,8,0,0,5242.121094,21600000,3,2,5,1,0,1,0.5,1050,0,2,1993,7,7,7,3,3,3,1,5,1.592597163,1,8.564481484,16.88820387
711,1,1,3,3,4,3,VENEZU,1995,101,7,1,2,2,2,8,0,0,5335.555176,2.20E+07,1,2,3,0,0,0,0,1046,0,1,1994,7,7,6,3,3,2,1,3,1.08177154,1,8.582148221,16.90655301
726,0,1,5,5,NA,3,GUYANA,1983,110,2,0,0,1,1,-7,0,0,673.444397,760640,0,0,0,0,0,0,0,181,0,0,1982,3,3,3,5,5,5,0,0.01,-4.622010935,0,6.512405434,13.54191546
727,0,1,5,5,3,3,GUYANA,1984,110,3,0,1,0,2,-7,0,0,642.0095215,757760,0,0,0,0,0,0,0,203,0,0,1983,2,3,1,5,5,5,0,0.01,-4.622010935,0,6.464603135,13.53812199
728,0,1,5,5,2,2,GUYANA,1985,110,1,0,0,0,1,-7,0,0,660.6939087,754000,0,1,1,0,0,0,0,203,0,1,1984,3,2,1,5,5,5,0,1,-0.016840749,0,6.49329066,13.53314765
729,0,1,5,5,2,2,GUYANA,1986,110,1,0,0,0,1,-7,0,0,658.8154297,749340,0,2,2,0,0,0,0,217,0,1,1985,1,3,2,5,5,5,0,2,0.676306431,0,6.490443419,13.5269481
730,0,1,5,5,1,2,GUYANA,1987,110,2,0,1,0,1,-7,0,0,668.8735962,744710,0,0,0,0,0,0,0,220,0,0,1986,1,1,1,5,5,5,0,0.01,-4.622010935,0,6.505595098,13.52075016
731,1,1,5,5,2,2,GUYANA,1988,110,1,0,0,0,1,-7,0,0,648.1721802,740110,0,0,0,0,0,0,0,236,0,0,1987,2,1,2,5,5,5,0,0.01,-4.622010935,0,6.474156371,13.5145541
732,1,1,5,4,2,2,GUYANA,1989,110,2,0,0,1,1,-7,0,0,619.9520264,735540,0,0,0,0,0,0,0,246,0,0,1988,1,2,3,5,5,5,0,0.01,-4.622010935,0,6.429642098,13.5083602
733,1,1,5,4,2,2,GUYANA,1990,110,3,0,1,0,2,-7,0,0,604.8505859,731000,0,0,0,0,0,0,0,261,0,0,1989,2,1,1,5,5,5,0,0.01,-4.622010935,0,6.404981462,13.50216874
734,1,1,5,4,2,2,GUYANA,1991,110,1,0,0,0,1,-7,0,0,639.4564819,732820,0,1,1,0,0,0,0,268,0,1,1990,3,2,1,5,5,3,0,1,-0.016840749,0,6.460618569,13.50465538
735,1,1,3,3,2,2,GUYANA,1992,110,1,0,0,0,1,6,0,0,687.4619751,735030,0,1,1,0,0,0,0,274,0,1,1991,1,3,2,5,5,2,1,1,-0.016840749,0,6.533006519,13.50766659
736,1,1,2,2,2,2,GUYANA,1993,110,2,0,1,0,1,6,0,0,741.4072876,737530,0,0,0,0,0,0,0,276,0,0,1992,1,1,1,3,5,2,1,0.01,-4.622010935,0,6.60855012,13.51106204
737,1,1,2,2,2,2,GUYANA,1994,110,1,0,0,0,1,6,0,0,801.6757813,740220,0,0,0,0,0,0,0,277,0,0,1993,2,1,0,2,3,2,1,0.01,-4.622010935,0,6.686704263,13.51470272
738,1,1,2,2,1,2,GUYANA,1995,110,0,0,0,0,0,6,0,0,838.5007935,743000,0,0,0,0,0,0,0,284,0,0,1994,1,2,2,2,2,2,1,0.01,-4.622010935,0,6.731615528,13.51845132
780,0,1,2,2,NA,2,ECUADOR,1983,130,3,1,1,0,1,9,0,0,1262.204956,8636830,0,0,0,0,0,0,0,452,0,0,1982,1,3,3,2,2,2,1,0.01,-4.622010935,0,7.140615436,15.97154618
781,0,1,2,2,NA,2,ECUADOR,1984,130,3,0,1,1,1,8,0,0,1276.595947,8867070,0,0,0,0,0,0,0,488,0,0,1983,3,1,5,2,2,2,1,0.01,-4.622010935,0,7.151952398,15.99785497
782,0,1,2,3,3,2,ECUADOR,1985,130,5,1,1,1,2,8,0,0,1280.342041,9099000,0,2,2,0,0,0,0,488,0,1,1984,3,3,5,2,2,2,1,2,0.676306431,0,7.154882541,16.02367508
783,0,1,2,3,4,3,ECUADOR,1986,130,5,1,1,1,2,8,0,0,1299.180054,9332090,0,2,2,0,0,0,0,470,0,1,1985,5,3,5,2,2,2,1,2,0.676306431,0,7.169488617,16.04896956
784,0,1,2,3,4,3,ECUADOR,1987,130,5,1,1,1,2,8,0,0,1240.25,9565760,0,6,6,0,0,0,0,499,0,1,1986,5,5,4,2,2,2,1,6,1.77491872,0,7.123068251,16.07370061
785,1,1,2,2,3,3,ECUADOR,1988,130,4,0,1,1,2,9,0,0,1311.959961,9799410,0,0,0,0,0,0,0,530,0,0,1987,5,5,2,2,2,2,1,0.01,-4.622010935,0,7.179277451,16.09783274
786,1,1,2,2,3,2,ECUADOR,1989,130,2,0,0,0,2,9,0,0,1294.05896,1.00E+07,0,1,1,0,0,0,0,559,0,1,1988,4,5,4,2,2,2,1,1,-0.016840749,0,7.165539038,16.11809565
787,1,1,2,2,3,3,ECUADOR,1990,130,4,1,1,0,2,9,0,0,1298.779053,10300000,0,2,2,2,0,2,1,585,0,2,1989,2,4,3,2,2,2,1,2,0.676306431,0,7.169179912,16.14765445
788,1,1,2,3,3,2,ECUADOR,1991,130,3,0,1,0,2,9,0,0,1336.186035,10500000,0,3,3,0,0,0,0,600,0,1,1990,4,2,5,2,2,2,1,3,1.08177154,0,7.197574592,16.16688582
789,1,1,2,3,3,3,ECUADOR,1992,130,5,1,1,1,2,9,0,0,1327.344971,10700000,0,3,3,0,0,0,0,620,0,1,1991,3,4,4,2,2,2,1,3,1.08177154,0,7.190935963,16.1857543
790,1,1,2,3,2,3,ECUADOR,1993,130,4,1,1,0,2,9,0,0,1303.514038,1.10E+07,0,4,4,1,0,1,0.5,635,0,2,1992,5,3,2,2,2,2,1,4,1.369453612,0,7.172819003,16.21340583
791,1,1,2,3,3,2,ECUADOR,1994,130,2,0,1,0,1,9,0,0,1337.144043,11200000,0,2,2,0,0,0,0,638,0,1,1993,4,5,3,2,2,2,1,2,0.676306431,0,7.198291307,16.23142434
792,1,1,2,3,3,2,ECUADOR,1995,130,3,0,0,2,1,9,0,0,1333.796021,11400000,4,3,7,0,0,0,0,654,0,1,1994,2,4,4,2,2,2,1,7,1.9290694,1,7.195784307,16.24912391
807,0,1,2,3,4,3,PERU,1983,135,7,2,2,2,1,7,1,0,1965.714966,18600000,1,18,19,0,0,0,0,630,0,1,1982,5,4,8,2,2,2,1,19,2.92759823,1,7.583611308,16.73867214
808,0,1,2,3,4,4,PERU,1984,135,8,2,2,2,2,7,1,0,2021.182983,19100000,0,18,18,0,0,0,0,664,0,1,1983,7,5,7,2,2,2,1,18,2.873531009,0,7.611438254,16.76519889
809,0,1,2,3,5,4,PERU,1985,135,7,2,1,2,2,7,1,0,2032.536011,19500000,1,13,14,1,1,2,1,664,0,2,1984,8,7,6,2,2,2,1,14,2.622216581,1,7.617039559,16.78592502
810,0,1,2,3,4,4,PERU,1986,135,6,2,2,1,1,7,1,0,2188.72998,19900000,0,9,9,1,0,1,0.5,644,0,2,1985,7,8,8,2,2,2,1,9,2.180383828,0,7.691076737,16.80623029
811,0,1,2,3,5,4,PERU,1987,135,8,2,2,2,2,7,1,0,2315.531006,20300000,1,8,9,1,0,1,0.5,689,0,2,1986,6,7,8,2,2,2,1,9,2.180383828,1,7.747394316,16.82613144
812,1,1,2,3,5,5,PERU,1988,135,8,2,2,2,2,7,1,0,2071.967041,20700000,1,12,13,0,0,0,0,733,0,1,1987,8,6,8,2,2,2,1,13,2.548108608,1,7.636253696,16.84564426
813,1,1,2,4,5,5,PERU,1989,135,8,2,2,2,2,7,1,0,1793.803955,21200000,2,18,20,0,0,0,0,779,0,1,1988,8,8,7,2,2,3,1,20,2.978891524,1,7.492093759,16.86951174
814,1,1,3,4,5,5,PERU,1990,135,7,2,2,1,2,8,1,0,1668.709961,21600000,2,25,27,0,1,1,0.5,805,0,2,1989,8,8,6,2,2,3,1,27,3.278996117,1,7.419806128,16.88820387
815,1,1,3,5,4,5,PERU,1991,135,6,2,2,0,2,8,1,0,1671.676025,2.20E+07,1,26,27,1,0,1,0.5,832,0,2,1990,7,8,7,3,2,6,1,27,3.278996117,1,7.42158201,16.90655301
816,1,1,6,5,5,5,PERU,1992,135,7,2,2,1,2,-3,1,0,1631.834961,22400000,0,26,26,1,1,2,1,856,0,2,1991,6,7,6,3,3,5,0,26,3.241255789,0,7.397460404,16.92457152
817,1,1,5,5,4,4,PERU,1993,135,6,1,2,1,2,1,1,0,1675.725952,22900000,0,18,18,1,0,1,0.5,874,0,2,1992,7,6,7,6,3,5,0,18,2.873531009,0,7.424001755,16.94664747
818,1,1,5,4,4,5,PERU,1994,135,7,2,1,2,2,1,1,0,1852.848999,23400000,4,8,12,0,0,0,0,894,0,1,1993,6,7,5,5,6,5,0,12,2.468065901,1,7.524479733,16.96824658
819,1,1,5,4,4,4,PERU,1995,135,5,1,0,2,2,1,1,0,1971.385986,23800000,5,6,11,1,0,1,0.5,906,0,2,1994,7,6,7,5,5,4,0,11,2.381054524,1,7.586492121,16.98519614
834,0,0,3,3,4,2,BRAZIL,1983,140,3,0,1,0,2,-3,0,0,2831.934082,1.30E+08,0,2,2,0,0,0,0,1066,0,1,1982,4,4,4,3,4,3,0,2,0.676306431,0,7.948715178,18.68304501
835,0,0,3,3,4,2,BRAZIL,1984,140,4,0,2,0,2,-3,0,0,2920.345947,1.33E+08,0,2,2,0,0,0,0,1118,0,1,1983,3,4,3,3,3,3,0,2,0.676306431,0,7.979457363,18.70585969
836,0,0,3,2,4,3,BRAZIL,1985,140,3,0,1,0,2,7,0,0,3090.065918,1.35E+08,0,2,2,0,0,0,0,1118,0,1,1984,4,3,3,3,3,2,1,2,0.676306431,0,8.035947702,18.72078534
837,0,0,2,2,3,3,BRAZIL,1986,140,3,0,1,0,2,7,0,0,3273.051025,1.38E+08,0,5,5,0,0,0,0,1066,0,1,1985,3,4,4,3,3,2,1,5,1.592597163,0,8.093477864,18.74276424
838,0,0,2,2,4,4,BRAZIL,1987,140,4,0,2,1,1,7,0,0,3328.138916,1.40E+08,0,6,6,0,0,0,0,1190,0,1,1986,3,3,3,2,3,2,1,6,1.77491872,0,8.110168543,18.75715298
839,0,0,2,3,3,3,BRAZIL,1988,140,3,0,1,0,2,8,0,0,3265.333984,1.43E+08,1,11,12,0,0,0,0,1283,0,1,1987,4,3,4,2,2,2,1,12,2.468065901,1,8.091117329,18.77835519
840,1,0,2,2,4,3,BRAZIL,1989,140,4,0,2,0,2,8,0,0,3314.308105,1.45E+08,1,13,14,1,0,1,0.5,1362,0,2,1988,3,4,5,2,2,2,1,14,2.622216581,1,8.106004165,18.7922443
841,1,0,2,3,5,4,BRAZIL,1990,140,5,1,2,0,2,8,0,0,3119.10498,1.48E+08,3,16,19,1,0,1,0.5,1426,0,2,1989,4,3,4,2,2,2,1,19,2.92759823,1,8.045301374,18.81272283
842,1,0,2,3,5,4,BRAZIL,1991,140,4,0,2,0,2,8,0,0,3108.980957,1.50E+08,0,10,10,0,0,0,0,1456,0,1,1990,5,4,5,2,2,2,1,10,2.285744344,0,8.042050285,18.82614585
843,1,1,2,3,5,4,BRAZIL,1992,140,5,1,2,0,2,8,0,0,3045.602051,1.53E+08,0,11,11,0,1,1,0.5,1493,0,2,1991,4,5,5,2,2,3,1,11,2.381054524,0,8.021453878,18.84594848
844,1,1,3,4,4,4,BRAZIL,1993,140,5,1,2,0,2,8,0,0,3147.27002,1.55E+08,0,13,13,1,0,1,0.5,1515,0,2,1992,5,4,4,2,2,2,1,13,2.548108608,0,8.054290696,18.85893567
845,1,1,2,4,4,4,BRAZIL,1994,140,4,0,2,0,2,8,0,0,3285.250977,1.57E+08,4,8,12,0,0,0,0,1555,0,1,1993,5,5,6,3,2,2,1,12,2.468065901,1,8.097198329,18.87175636
846,1,1,2,4,4,4,BRAZIL,1995,140,6,1,2,1,2,8,0,0,3376.200928,1.59E+08,6,7,13,0,0,0,0,1561,0,1,1994,4,5,4,2,3,2,1,13,2.548108608,1,8.12450637,18.88441476
861,0,1,2,3,4,2,BOLIVIA,1983,145,4,1,1,1,1,8,0,0,928.7271729,5713460,0,2,2,0,1,1,0.5,413,0,2,1982,7,6,3,2,7,2,1,2,0.676306431,0,6.833815017,15.55833535
862,0,1,2,3,3,3,BOLIVIA,1984,145,3,0,1,1,1,8,0,0,907.3303223,5836460,0,3,3,0,0,0,0,438,0,1,1983,4,7,4,2,2,2,1,3,1.08177154,0,6.810506576,15.57963501
863,0,1,2,3,3,2,BOLIVIA,1985,145,4,0,0,2,2,9,0,0,873.0419922,5964000,0,4,4,0,0,0,0,438,0,1,1984,3,4,3,2,2,2,1,4,1.369453612,0,6.771983656,15.60125195
