gpr_mean,true_y,gpr_lwr,gpr_upr,month,unit
14.00903660164154,11.3636363636364,12.706375634507925,15.311697568775156,80,336
8.360700354535854,0.0,7.066764557528371,9.654636151543338,81,336
8.866118003838704,0.0,7.586390780883939,10.145845226793469,82,336
12.689096723289644,12.0,11.425496463394232,13.952696983185056,83,336
13.5484337894063,11.4285714285714,12.292846730598274,14.804020848214325,84,336
13.895775720421696,10.0,12.644860879145243,15.146690561698149,85,336
14.14054595567029,15.9090909090909,12.89115268227221,15.389939229068371,86,336
11.770062719757426,17.6470588235294,10.517735913506781,13.022389526008071,87,336
7.113439517499145,50.0,5.846439057084979,8.380439977913312,88,336
8.904650260387935,5.49450549450549,7.850325515234836,9.958975005541035,54,337
10.372791981138981,7.36196319018405,9.342527601746452,11.40305636053151,55,337
5.171789850515069,14.2857142857143,4.158175107752896,6.185404593277241,56,337
7.271024011639202,0.0,6.27835628309141,8.263691740186994,57,337
4.628064382975055,0.0,3.6418911054804863,5.614237660469625,58,337
3.354403608441642,0.0,2.37099944458406,4.337807772299224,59,337
8.90621635505576,0.0,7.9369879167618125,9.875444793349706,60,337
10.411254223036204,5.32544378698225,9.438635770726048,11.38387267534636,61,337
9.841682312075589,4.44444444444444,8.862059024775341,10.821305599375837,62,337
7.563230660981094,9.09090909090909,6.570886972156925,8.555574349805262,63,337
8.594124070229984,6.09756097560976,7.585534398577299,9.60271374188267,64,337
6.731960192407335,15.3846153846154,5.7006641832905585,7.763256201524112,65,337
7.226479188143163,14.8936170212766,6.171130754029417,8.281827622256907,66,337
6.044026854837207,20.6896551724138,4.958943687393604,7.12911002228081,67,337
7.444350721506935,2.0,6.330566200846263,8.558135242167607,68,337
6.980533346221225,21.9512195121951,5.833294691025022,8.127772001417428,69,337
7.198812717195942,2.27272727272727,6.0170821059755895,8.380543328416294,70,337
3.3700272643085967,0.0,2.1448104726677917,4.595244055949402,71,337
11.6328124676163,5.39419087136929,10.377577562618987,12.888047372613615,72,337
11.808354901458177,7.5098814229249,10.515481581714896,13.101228221201458,73,337
10.83923683369867,12.9411764705882,9.509479625274576,12.168994042122765,74,337
8.552364338178753,5.88235294117647,7.18520039104101,9.919528285316495,75,337
9.148963468681565,4.76190476190476,7.744507699898786,10.553419237464345,76,337
9.179120038583317,9.63855421686747,7.737827096911042,10.620412980255592,77,337
6.408781039075545,37.037037037037,4.929964620270972,7.887597457880117,78,337
6.181021832508022,0.0,4.666934502979975,7.6951091620360685,79,337
8.41627776276179,1.75438596491228,6.869564540453904,9.962990985069677,80,337
6.696031349304525,0.0,5.115603043042418,8.276459655566633,81,337
6.851219624839637,0.0,5.239394704818818,8.463044544860455,82,337
6.344617003186629,13.0434782608696,4.702340114337102,7.986893892036156,83,337
3.8872140418886856,0.0,2.2141769599564753,5.560251123820896,84,337
5.880652786460088,5.55555555555556,4.182186754058922,7.579118818861254,85,337
7.994550019274941,12.1951219512195,6.271339611124379,9.717760427425503,86,337
10.898339551468329,5.6,9.151114326772296,12.645564776164361,87,337
12.172887782866342,12.5,10.402665188894067,13.943110376838616,88,337
10.398823114265422,7.14285714285714,8.961211712186241,11.836434516344603,0,338
10.356875199173922,14.1025641025641,8.934114660292702,11.779635738055143,1,338
11.766820656843956,6.83453237410072,10.359521676314593,13.17411963737332,2,338
13.699418365530597,6.61157024793388,12.30676298450368,15.092073746557515,3,338
11.649262350782767,12.8571428571429,10.27236600631292,13.026158695252613,4,338
11.985638950295876,9.48012232415902,10.624331393155924,13.346946507435828,5,338
12.788843010369797,16.6301969365427,11.443268529241173,14.134417491498422,6,338
11.752469800153026,8.33333333333333,10.423170729354748,13.081768870951304,7,338
13.309218647940257,7.0446735395189,11.996065319392438,14.622371976488077,8,338
13.386942915632732,14.2622950819672,12.090539717673144,14.68334611359232,9,338
13.913242994431847,11.33069828722,12.633530978526036,15.19295501033766,10,338
11.56646549376551,8.41423948220065,10.304824467356761,12.828106520174257,11,338
11.913445732792942,12.0448179271709,10.669293317281104,13.15759814830478,12,338
15.607360497211669,18.4175531914894,14.377605261489036,16.8371157329343,13,338
14.796060236124928,20.8522212148685,13.584886656560796,16.007233815689062,14,338
12.158383296211888,16.8765743073048,10.96614013227973,13.350626460144046,15,338
10.592027025203148,20.0956937799043,9.460182297113262,11.723871753293034,19,338
14.181474975532542,14.2512077294686,13.061886127217292,15.301063823847791,20,338
13.560098045932554,13.3437990580848,12.451707999685231,14.668488092179876,21,338
12.40122161430866,9.5959595959596,11.30181260800651,13.50063062061081,22,338
